NUM_00,NUM_01,NUM_02,NUM_03,NUM_04,NUM_05,NUM_06,NUM_07,NUM_08,NUM_09,NUM_10,NUM_11,NUM_12,NUM_13,NUM_14,NUM_15,NUM_16,NUM_17,NUM_18,NUM_19,NUM_20,NUM_21,NUM_22,NUM_23,NUM_24,NUM_25,NUM_26,NUM_27,NUM_28,NUM_29,NUM_30,NUM_31,NUM_32,NUM_33,NUM_34,NUM_35,CAT_00,target
7.0,5,12.0,4.0,0.11,6.0,2.0,2,0.5,22.0,1,0.0,58.21,21.95,28043.45,0.43,221.0,0.05,1557.97,1277.68,4,2,7,35.0,37.0,0.25,3.0,6.0,20.0,0.08,49.0,107.0,114.0,39.0,16,20.45,0,False
5.0,5,0.0,4.0,0.21,0.0,0.0,4,1.0,11.0,1,0.0,30.6,8.82,2382.35,0.09,54.0,0.11,132.35,270.0,18,2,10,17.0,19.0,0.25,0.0,0.0,9.0,0.08,48.0,20.0,34.0,17.0,15,41.38,1,False
35.0,3,68.0,18.0,0.46,34.0,2.0,1,0.06,103.0,1,0.0,162.87,24.2,95404.28,1.31,600.0,0.04,5300.24,3941.91,14,0,0,39.0,39.0,0.06,17.0,34.0,87.0,0.33,54.0,239.0,361.0,79.0,16,0.0,1,True
3.0,0,4.0,2.0,0.33,2.0,2.0,1,0.5,5.0,1,0.0,14.8,8.56,1083.64,0.04,28.0,0.12,60.2,126.66,4,0,0,6.0,6.0,0.5,1.0,2.0,5.0,0.18,11.0,11.0,17.0,9.0,14,0.0,1,False
48.0,0,80.0,27.0,0.23,40.0,2.0,1,0.04,93.0,13,0.46,111.77,28.44,90416.52,1.06,485.0,0.04,5023.14,3178.98,37,1,48,116.0,117.0,0.48,20.0,40.0,68.0,0.13,203.0,157.0,328.0,69.0,25,29.7,4,False
1.0,1,0.0,1.0,0.2,0.0,0.0,1,1.0,2.0,1,0.0,11.56,6.4,473.66,0.02,20.0,0.16,26.31,74.01,2,0,2,5.0,5.0,1.0,0.0,0.0,3.0,0.1,10.0,8.0,12.0,5.0,8,28.57,1,False
1.0,0,0.0,1.0,0.05,0.0,0.0,1,1.0,1.0,1,0.0,73.42,15.15,16854.31,0.37,205.0,0.07,936.35,1112.38,9,4,4,16.0,20.0,1.0,0.0,0.0,2.0,0.03,34.0,100.0,105.0,33.0,10,33.33,3,False
9.0,4,16.0,5.0,0.14,8.0,2.0,5,1.0,23.0,1,0.0,99.95,11.96,14297.65,0.4,200.0,0.08,794.31,1195.46,28,5,23,32.0,37.0,0.2,4.0,8.0,20.0,0.06,89.0,92.0,108.0,50.0,13,46.67,2,True
9.0,5,16.0,5.0,0.25,8.0,2.0,5,1.0,20.0,1,0.0,57.48,8.0,3678.64,0.15,87.0,0.13,204.37,459.83,4,0,2,20.0,20.0,0.2,4.0,8.0,17.0,0.19,27.0,36.0,51.0,27.0,12,9.09,5,False
74.0,10,72.0,55.0,0.36,36.0,2.0,45,0.82,257.0,1,0.0,59.49,281.13,4701624.47,5.57,2242.0,0.0,261201.38,16724.05,12,0,0,154.0,154.0,0.02,18.0,36.0,204.0,0.32,174.0,893.0,1349.0,108.0,68,0.0,3,False
5.0,0,8.0,3.0,0.6,4.0,2.0,1,0.33,11.0,1,0.0,14.2,12.38,2175.04,0.06,43.0,0.08,120.84,175.76,3,0,0,5.0,5.0,0.33,2.0,4.0,10.0,0.33,9.0,22.0,21.0,8.0,9,0.0,3,False
1.0,0,0.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2,0.0,0,False
7.0,0,10.0,4.0,0.07,4.0,2.5,1,0.25,11.0,1,0.0,98.29,21.87,47030.93,0.72,357.0,0.05,2612.83,2149.99,12,0,19,59.0,59.0,0.25,3.0,5.0,9.0,0.04,91.0,175.0,182.0,52.0,13,24.36,4,False
11.0,1,20.0,6.0,0.3,10.0,2.0,4,0.67,27.0,1,0.0,51.1,12.22,7632.82,0.21,119.0,0.08,424.05,624.5,14,0,4,20.0,20.0,0.17,5.0,10.0,23.0,0.15,39.0,60.0,59.0,27.0,11,16.67,0,True
1.0,1,0.0,1.0,0.06,0.0,0.0,1,1.0,2.0,1,0.0,42.43,12.69,6829.73,0.18,119.0,0.08,379.43,538.3,5,3,0,14.0,17.0,1.0,0.0,0.0,3.0,0.04,23.0,58.0,61.0,16.0,7,17.65,0,False
1.0,5,0.0,1.0,0.14,0.0,0.0,1,1.0,6.0,1,0.0,22.33,4.38,427.32,0.03,25.0,0.23,23.74,97.67,12,0,12,7.0,7.0,1.0,0.0,0.0,7.0,0.03,32.0,10.0,15.0,8.0,7,63.16,0,False
13.0,13,12.0,9.0,0.17,6.0,2.0,9,1.0,35.0,1,0.0,56.78,18.93,20355.23,0.36,176.0,0.05,1130.85,1075.1,20,0,19,54.0,54.0,0.11,3.0,6.0,28.0,0.1,94.0,71.0,105.0,45.0,24,26.03,0,False
19.0,1,36.0,10.0,0.22,18.0,2.0,2,0.2,42.0,6,0.56,40.83,24.08,23672.68,0.33,186.0,0.04,1315.15,983.08,5,3,2,43.0,46.0,0.6,9.0,18.0,34.0,0.19,54.0,86.0,100.0,25.0,14,10.42,1,False
3.0,1,4.0,2.0,0.25,2.0,2.0,1,0.5,6.0,1,0.0,14.33,7.86,884.62,0.04,27.0,0.13,49.15,112.59,0,0,9,8.0,8.0,0.5,1.0,2.0,6.0,0.11,18.0,10.0,17.0,7.0,11,52.94,3,False
17.0,0,30.0,9.0,0.56,14.0,2.14,1,0.11,31.0,9,1.0,9.47,31.5,9393.71,0.1,69.0,0.03,521.87,298.21,2,0,0,16.0,16.0,1.0,8.0,15.0,24.0,0.47,19.0,21.0,48.0,5.0,15,0.0,2,False
24.0,3,14.0,19.0,0.23,6.0,2.33,18,0.95,58.0,1,0.0,44.9,40.53,73764.28,0.61,294.0,0.02,4098.02,1819.81,32,1,8,80.0,81.0,0.05,4.0,7.0,41.0,0.16,122.0,123.0,171.0,44.0,29,10.11,1,False
11.0,3,20.0,6.0,0.12,10.0,2.0,2,0.33,30.0,1,0.0,54.14,19.23,20023.61,0.35,177.0,0.05,1112.42,1041.23,21,0,58,52.0,52.0,0.17,5.0,10.0,26.0,0.05,132.0,75.0,102.0,39.0,20,52.73,1,True
11.0,0,20.0,6.0,0.19,10.0,2.0,1,0.17,22.0,1,0.0,25.81,30.07,23331.58,0.26,143.0,0.03,1296.2,775.96,17,5,20,26.0,31.0,0.17,5.0,10.0,18.0,0.09,69.0,63.0,80.0,22.0,21,49.02,0,True
9.0,0,16.0,5.0,0.31,8.0,2.0,1,0.2,19.0,1,0.0,25.24,14.54,5332.64,0.12,79.0,0.07,296.26,366.86,1,0,0,16.0,16.0,0.2,4.0,8.0,16.0,0.28,18.0,37.0,42.0,14.0,11,0.0,1,False
9.0,2,14.0,5.0,0.23,6.0,2.33,4,0.8,20.0,3,0.5,45.13,14.93,10063.19,0.22,122.0,0.07,559.07,673.87,9,1,4,21.0,22.0,0.6,4.0,7.0,17.0,0.14,36.0,56.0,66.0,30.0,16,19.23,0,False
29.0,4,56.0,15.0,0.42,28.0,2.0,8,0.53,61.0,1,0.0,40.52,27.02,29576.11,0.36,193.0,0.04,1643.12,1094.78,4,0,5,36.0,36.0,0.07,14.0,28.0,48.0,0.33,46.0,91.0,102.0,32.0,19,12.2,2,False
1.0,1,0.0,1.0,0.33,0.0,0.0,1,1.0,2.0,1,0.0,10.28,4.38,196.76,0.01,13.0,0.23,10.93,44.97,6,0,4,3.0,3.0,1.0,0.0,0.0,3.0,0.07,14.0,5.0,8.0,4.0,7,57.14,0,False
11.0,1,20.0,6.0,0.14,10.0,2.0,3,0.5,28.0,1,0.0,41.91,27.61,31948.87,0.39,204.0,0.04,1774.94,1157.17,14,2,16,40.0,42.0,0.17,5.0,10.0,24.0,0.08,73.0,93.0,111.0,32.0,19,31.03,0,False
1.0,1,0.0,1.0,0.17,0.0,0.0,1,1.0,2.0,1,0.0,20.57,11.67,2800.0,0.08,60.0,0.09,155.56,240.0,3,0,0,6.0,6.0,1.0,0.0,0.0,3.0,0.1,10.0,30.0,30.0,9.0,7,0.0,2,False
13.0,3,22.0,7.0,0.28,10.0,2.2,4,0.57,25.0,4,0.5,47.71,15.97,12167.64,0.25,135.0,0.06,675.98,761.92,15,4,11,21.0,25.0,0.57,6.0,11.0,20.0,0.13,52.0,62.0,73.0,33.0,17,41.67,0,True
1.0,0,0.0,1.0,0.33,0.0,0.0,1,1.0,1.0,1,0.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,0,0,0,3.0,3.0,1.0,0.0,0.0,2.0,0.25,4.0,2.0,4.0,2.0,4,0.0,0,False
6.0,2,0.0,5.0,0.18,0.0,0.0,5,1.0,13.0,1,0.0,34.89,17.35,10506.27,0.2,113.0,0.06,583.68,605.4,6,0,10,28.0,28.0,0.2,0.0,0.0,10.0,0.11,45.0,49.0,64.0,24.0,17,26.32,2,True
1.0,0,0.0,1.0,0.11,0.0,0.0,1,1.0,1.0,1,0.0,26.94,30.0,24246.02,0.27,187.0,0.03,1347.0,808.2,0,0,0,9.0,9.0,1.0,0.0,0.0,2.0,0.1,10.0,60.0,127.0,10.0,10,0.0,1,False
11.0,4,20.0,6.0,0.19,10.0,2.0,4,0.67,25.0,5,0.8,27.15,22.89,14223.33,0.21,116.0,0.04,790.18,621.48,19,5,19,26.0,31.0,0.83,5.0,10.0,21.0,0.09,70.0,53.0,63.0,22.0,19,48.0,0,False
1.0,0,0.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2,0.0,0,False
1.0,0,0.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2,0.0,0,False
11.0,0,18.0,6.0,0.86,8.0,2.25,1,0.17,18.0,5,0.8,9.45,16.5,2574.0,0.05,39.0,0.06,143.0,156.0,2,0,0,7.0,7.0,0.83,5.0,9.0,14.0,0.6,10.0,11.0,28.0,4.0,12,0.0,2,False
13.0,1,22.0,7.0,0.64,10.0,2.2,5,0.71,25.0,6,0.83,7.15,29.75,6326.82,0.07,51.0,0.03,351.49,212.67,2,0,0,11.0,11.0,0.86,6.0,11.0,20.0,0.5,14.0,17.0,34.0,4.0,14,0.0,1,False
7.0,5,12.0,4.0,0.13,6.0,2.0,4,1.0,17.0,1,0.0,56.95,11.11,7030.54,0.21,111.0,0.09,390.59,632.75,18,6,0,24.0,30.0,0.25,3.0,6.0,15.0,0.08,49.0,50.0,61.0,36.0,16,20.0,1,True
1.0,7,0.0,1.0,0.08,0.0,0.0,1,1.0,9.0,1,0.0,48.99,4.12,830.69,0.07,44.0,0.24,46.15,201.74,14,0,19,12.0,12.0,1.0,0.0,0.0,10.0,0.02,46.0,20.0,24.0,17.0,7,61.29,0,False
3.0,5,4.0,2.0,0.18,2.0,2.0,2,1.0,10.0,1,0.0,50.38,9.45,4498.98,0.16,98.0,0.11,249.94,476.08,10,1,12,10.0,11.0,0.5,1.0,2.0,10.0,0.06,34.0,42.0,56.0,20.0,9,56.52,3,False
3.0,2,4.0,2.0,0.11,2.0,2.0,2,1.0,7.0,1,0.0,24.8,12.19,3683.14,0.1,61.0,0.08,204.62,302.21,17,3,24,16.0,19.0,0.5,1.0,2.0,7.0,0.03,61.0,26.0,35.0,16.0,15,62.79,2,True
3.0,2,4.0,2.0,0.25,2.0,2.0,2,1.0,7.0,1,0.0,11.6,10.0,1160.0,0.04,29.0,0.1,64.44,116.0,2,0,0,8.0,8.0,0.5,1.0,2.0,7.0,0.18,11.0,12.0,17.0,6.0,10,0.0,2,False
1.0,1,0.0,1.0,0.17,0.0,0.0,1,1.0,3.0,1,0.0,24.8,5.0,620.0,0.04,31.0,0.2,34.44,124.0,3,0,0,6.0,6.0,1.0,0.0,0.0,4.0,0.1,10.0,10.0,21.0,8.0,8,0.0,1,False
3.0,1,4.0,2.0,0.33,2.0,2.0,2,1.0,7.0,1,0.0,11.15,9.17,936.71,0.03,25.0,0.11,52.04,102.19,1,0,0,6.0,6.0,0.5,1.0,2.0,7.0,0.25,8.0,10.0,15.0,6.0,11,0.0,3,False
1.0,3,0.0,1.0,0.14,0.0,0.0,1,1.0,4.0,1,0.0,38.4,2.5,240.0,0.03,24.0,0.4,13.33,96.0,7,0,16,7.0,7.0,1.0,0.0,0.0,5.0,0.03,31.0,11.0,13.0,11.0,5,69.57,2,False
17.0,3,12.0,13.0,0.23,6.0,2.0,12,0.92,36.0,1,0.0,36.39,41.23,61862.5,0.5,253.0,0.02,3436.81,1500.48,8,0,0,56.0,56.0,0.08,3.0,6.0,25.0,0.2,65.0,111.0,142.0,35.0,26,0.0,0,False
8.0,4,4.0,6.0,0.16,2.0,2.0,2,0.33,19.0,1,0.0,53.33,15.98,13611.71,0.28,142.0,0.06,756.21,852.0,13,2,4,36.0,38.0,0.17,1.0,2.0,15.0,0.11,56.0,61.0,81.0,42.0,22,14.29,1,False
13.0,2,22.0,7.0,0.26,10.0,2.2,3,0.43,24.0,1,0.0,18.92,19.63,7291.52,0.12,73.0,0.05,405.08,371.38,1,0,0,27.0,27.0,0.14,6.0,11.0,19.0,0.24,29.0,31.0,42.0,15.0,19,0.0,2,False
3.0,0,4.0,2.0,0.29,2.0,2.0,1,0.5,6.0,1,0.0,8.22,9.0,666.08,0.02,20.0,0.11,37.0,74.01,1,0,0,7.0,7.0,0.5,1.0,2.0,6.0,0.22,9.0,8.0,12.0,4.0,9,0.0,2,False
9.0,4,14.0,5.0,0.38,6.0,2.33,4,0.8,17.0,4,0.75,20.09,10.5,2214.54,0.07,46.0,0.1,123.03,210.91,2,0,2,13.0,13.0,0.8,4.0,7.0,14.0,0.28,18.0,21.0,25.0,12.0,12,13.33,1,False
1.0,1,0.0,1.0,0.14,0.0,0.0,1,1.0,3.0,1,0.0,10.95,3.33,121.65,0.01,13.0,0.3,6.76,36.5,1,0,0,7.0,7.0,1.0,0.0,0.0,4.0,0.11,9.0,5.0,8.0,3.0,4,0.0,1,False
7.0,4,4.0,5.0,0.14,2.0,2.0,5,1.0,16.0,1,0.0,48.33,13.68,9040.72,0.22,119.0,0.07,502.26,661.0,7,0,3,37.0,37.0,0.2,1.0,2.0,13.0,0.1,48.0,53.0,66.0,31.0,16,7.5,1,False
17.0,1,30.0,9.0,0.3,14.0,2.14,5,0.56,31.0,7,0.75,44.42,9.42,3946.1,0.14,83.0,0.11,219.23,418.68,10,0,3,30.0,30.0,0.78,8.0,15.0,24.0,0.2,44.0,29.0,54.0,20.0,13,9.09,0,False
3.0,2,4.0,2.0,0.13,2.0,2.0,2,1.0,7.0,1,0.0,57.32,10.19,5954.36,0.19,113.0,0.1,330.8,584.2,6,0,5,16.0,16.0,0.5,1.0,2.0,7.0,0.06,35.0,53.0,60.0,26.0,10,23.81,1,False
7.0,0,10.0,4.0,0.4,4.0,2.5,1,0.25,12.0,3,0.67,10.84,13.71,2039.01,0.05,35.0,0.07,113.28,148.68,3,0,0,10.0,10.0,0.75,3.0,5.0,10.0,0.29,14.0,16.0,19.0,7.0,12,0.0,1,False
1.0,0,0.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2,0.0,0,False
17.0,0,32.0,9.0,0.47,16.0,2.0,1,0.11,33.0,1,0.0,76.91,15.85,19327.77,0.41,222.0,0.06,1073.76,1219.19,3,17,0,2.0,19.0,0.11,8.0,16.0,26.0,0.39,23.0,98.0,124.0,34.0,11,89.47,1,True
3.0,3,4.0,2.0,0.18,2.0,2.0,2,1.0,9.0,1,0.0,32.85,9.12,2731.26,0.1,63.0,0.11,151.74,299.56,14,2,9,9.0,11.0,0.5,1.0,2.0,9.0,0.06,35.0,31.0,32.0,17.0,10,55.0,1,False
5.0,1,6.0,3.0,0.3,2.0,3.0,1,0.33,9.0,1,0.0,18.38,11.23,2316.45,0.07,45.0,0.09,128.69,206.32,4,0,0,10.0,10.0,0.33,2.0,3.0,8.0,0.2,15.0,19.0,26.0,11.0,13,0.0,2,True
14.0,1,16.0,9.0,0.32,8.0,2.0,2,0.22,30.0,1,0.0,22.95,22.69,11822.56,0.17,100.0,0.04,656.81,520.95,1,0,0,28.0,28.0,0.11,4.0,8.0,23.0,0.3,30.0,43.0,57.0,18.0,19,0.0,1,False
7.0,2,12.0,4.0,0.24,6.0,2.0,3,0.75,13.0,1,0.0,25.55,11.15,3178.67,0.09,63.0,0.09,176.59,284.98,0,0,0,17.0,17.0,0.25,3.0,6.0,11.0,0.22,18.0,29.0,34.0,13.0,10,0.0,2,False
1.0,5,0.0,1.0,0.08,0.0,0.0,1,1.0,8.0,1,0.0,45.11,4.94,1101.41,0.07,48.0,0.2,61.19,222.91,14,0,21,12.0,12.0,1.0,0.0,0.0,9.0,0.02,48.0,21.0,27.0,17.0,8,63.64,0,False
5.0,4,6.0,3.0,0.18,2.0,3.0,2,0.67,12.0,3,1.0,34.91,12.87,5781.77,0.15,85.0,0.08,321.21,449.26,14,4,19,13.0,17.0,1.0,2.0,3.0,11.0,0.06,51.0,37.0,48.0,23.0,16,63.89,3,True
9.0,1,14.0,5.0,0.63,6.0,2.33,4,0.8,18.0,4,0.75,7.35,21.12,3281.21,0.05,38.0,0.05,182.29,155.32,2,0,0,8.0,8.0,0.8,4.0,7.0,15.0,0.45,11.0,13.0,25.0,4.0,13,0.0,1,False
3.0,0,6.0,2.0,0.33,2.0,3.0,1,0.5,5.0,1,0.0,16.12,7.5,906.96,0.04,29.0,0.13,50.39,120.93,9,1,7,5.0,6.0,0.5,2.0,3.0,5.0,0.09,23.0,12.0,17.0,8.0,10,61.54,0,False
9.0,3,16.0,5.0,0.26,8.0,2.0,5,1.0,24.0,1,0.0,42.5,16.14,11090.08,0.23,129.0,0.06,616.12,686.53,1,0,0,19.0,19.0,0.2,4.0,8.0,21.0,0.24,21.0,60.0,69.0,26.0,14,0.0,0,False
9.0,7,16.0,5.0,0.1,8.0,2.0,3,0.6,33.0,1,0.0,106.51,20.0,42604.83,0.71,325.0,0.05,2366.93,2130.24,13,1,42,50.0,51.0,0.2,4.0,8.0,30.0,0.05,107.0,148.0,177.0,74.0,20,46.24,3,True
17.0,10,34.0,9.0,0.3,14.0,2.43,6,0.67,38.0,3,0.25,67.59,11.15,8408.78,0.25,131.0,0.09,467.15,753.89,26,3,35,27.0,30.0,0.33,10.0,17.0,31.0,0.1,92.0,58.0,73.0,39.0,15,58.46,1,True
5.0,1,8.0,3.0,0.38,4.0,2.0,2,0.67,10.0,3,1.0,10.76,14.86,2375.83,0.05,37.0,0.07,131.99,159.91,1,0,0,8.0,8.0,1.0,2.0,4.0,9.0,0.3,10.0,16.0,21.0,7.0,13,0.0,1,False
11.0,5,16.0,6.0,0.25,6.0,2.67,4,0.67,20.0,5,0.8,34.84,19.8,13657.11,0.23,121.0,0.05,758.73,689.75,12,0,6,24.0,24.0,0.83,5.0,8.0,16.0,0.14,43.0,54.0,67.0,30.0,22,20.0,1,False
17.0,5,32.0,9.0,0.23,16.0,2.0,6,0.67,35.0,1,0.0,48.39,35.46,60838.51,0.57,301.0,0.03,3379.92,1715.83,18,6,11,33.0,39.0,0.11,8.0,16.0,28.0,0.13,69.0,146.0,155.0,35.0,17,34.0,0,False
71.0,13,140.0,36.0,0.26,70.0,2.0,17,0.47,181.0,1,0.0,79.48,89.75,640223.79,2.38,1056.0,0.01,35567.99,7133.16,56,42,24,99.0,141.0,0.03,35.0,70.0,147.0,0.16,230.0,489.0,567.0,79.0,29,40.0,0,False
13.0,7,20.0,7.0,0.18,8.0,2.5,5,0.71,27.0,4,0.5,73.73,12.57,11641.4,0.31,155.0,0.08,646.74,926.48,22,8,1,31.0,39.0,0.57,6.0,11.0,22.0,0.11,63.0,68.0,87.0,46.0,17,22.5,1,False
3.0,1,6.0,2.0,0.4,2.0,3.0,2,1.0,5.0,1,0.0,11.91,5.25,328.18,0.02,16.0,0.19,18.23,62.51,0,0,0,5.0,5.0,0.5,2.0,3.0,5.0,0.33,6.0,7.0,9.0,6.0,9,0.0,0,False
1.0,0,0.0,1.0,0.17,0.0,0.0,1,1.0,1.0,1,0.0,17.79,2.92,151.35,0.02,15.0,0.34,8.41,51.89,1,0,0,6.0,6.0,1.0,0.0,0.0,2.0,0.13,8.0,7.0,8.0,6.0,5,0.0,0,False
5.0,0,8.0,3.0,0.3,4.0,2.0,1,0.33,9.0,1,0.0,13.12,10.83,1539.78,0.05,31.0,0.09,85.54,142.13,2,0,0,10.0,10.0,0.33,2.0,4.0,8.0,0.23,13.0,13.0,18.0,9.0,15,0.0,1,False
1.0,1,0.0,1.0,0.14,0.0,0.0,1,1.0,2.0,1,0.0,12.37,6.0,445.39,0.02,19.0,0.17,24.74,74.23,2,0,0,7.0,7.0,1.0,0.0,0.0,3.0,0.1,10.0,8.0,11.0,6.0,9,0.0,0,False
11.0,4,18.0,6.0,0.25,8.0,2.25,4,0.67,22.0,4,0.6,29.2,19.5,11102.33,0.19,111.0,0.05,616.8,569.35,4,0,3,24.0,24.0,0.67,5.0,9.0,18.0,0.19,32.0,52.0,59.0,20.0,15,11.11,2,False
33.0,6,60.0,17.0,0.16,28.0,2.14,5,0.29,79.0,10,0.56,74.12,38.38,109170.24,0.95,431.0,0.03,6065.01,2844.56,77,23,43,83.0,106.0,0.59,16.0,30.0,64.0,0.07,227.0,199.0,232.0,70.0,27,44.3,1,False
11.0,5,16.0,6.0,0.32,6.0,2.67,6,1.0,27.0,5,0.8,28.88,30.38,26642.14,0.29,171.0,0.03,1480.12,877.11,18,0,4,19.0,19.0,0.83,5.0,8.0,23.0,0.14,42.0,81.0,90.0,20.0,15,17.39,2,True
3.0,6,4.0,2.0,0.18,2.0,2.0,2,1.0,10.0,1,0.0,31.9,6.9,1518.54,0.07,48.0,0.14,84.36,220.08,6,1,0,10.0,11.0,0.5,1.0,2.0,10.0,0.11,18.0,23.0,25.0,15.0,9,9.09,1,True
3.0,2,4.0,2.0,0.33,2.0,2.0,1,0.5,7.0,1,0.0,19.23,4.89,459.61,0.03,23.0,0.2,25.53,94.01,0,0,0,6.0,6.0,0.5,1.0,2.0,7.0,0.29,7.0,11.0,12.0,9.0,8,0.0,1,False
3.0,1,4.0,2.0,0.4,2.0,2.0,2,1.0,7.0,1,0.0,10.99,6.4,449.97,0.02,19.0,0.16,25.0,70.31,1,0,0,5.0,5.0,0.5,1.0,2.0,7.0,0.29,7.0,8.0,11.0,5.0,8,0.0,3,False
29.0,6,56.0,15.0,0.41,28.0,2.0,15,1.0,66.0,14,0.93,93.04,18.79,32840.16,0.58,272.0,0.05,1824.45,1747.94,5,0,0,37.0,37.0,0.93,14.0,28.0,53.0,0.23,65.0,124.0,148.0,66.0,20,0.0,4,False
1.0,0,0.0,1.0,0.5,0.0,0.0,1,1.0,1.0,1,0.0,12.18,3.0,109.62,0.01,11.0,0.33,6.09,36.54,2,0,0,2.0,2.0,1.0,0.0,0.0,2.0,0.2,5.0,4.0,7.0,4.0,6,0.0,0,False
5.0,0,8.0,3.0,0.3,4.0,2.0,1,0.33,9.0,3,1.0,9.26,12.1,1355.2,0.04,28.0,0.08,75.29,112.0,1,0,0,10.0,10.0,1.0,2.0,4.0,8.0,0.25,12.0,11.0,17.0,5.0,11,0.0,1,False
1.0,0,0.0,1.0,0.14,0.0,0.0,1,1.0,1.0,1,0.0,62.39,5.21,1693.79,0.11,70.0,0.19,94.1,325.07,4,0,0,7.0,7.0,1.0,0.0,0.0,2.0,0.08,12.0,33.0,37.0,19.0,6,0.0,0,False
7.0,3,12.0,4.0,0.5,6.0,2.0,4,1.0,13.0,1,0.0,23.69,4.5,479.73,0.04,28.0,0.22,26.65,106.61,6,3,5,5.0,8.0,0.25,3.0,6.0,11.0,0.2,20.0,12.0,16.0,8.0,6,61.54,0,False
5.0,1,8.0,3.0,0.38,4.0,2.0,2,0.67,10.0,3,1.0,11.85,10.21,1236.07,0.04,28.0,0.1,68.67,121.01,1,0,0,8.0,8.0,1.0,2.0,4.0,9.0,0.3,10.0,11.0,17.0,7.0,13,0.0,1,False
9.0,1,14.0,5.0,0.33,6.0,2.33,2,0.4,17.0,3,0.5,22.72,18.75,7988.64,0.14,86.0,0.05,443.81,426.06,14,3,10,12.0,15.0,0.6,4.0,7.0,14.0,0.13,40.0,40.0,46.0,16.0,15,52.0,0,False
5.0,5,6.0,3.0,0.2,2.0,3.0,1,0.33,13.0,1,0.0,28.04,10.32,2988.73,0.1,59.0,0.1,166.04,289.51,8,0,19,15.0,15.0,0.33,2.0,3.0,12.0,0.07,43.0,27.0,32.0,17.0,13,55.88,1,False
33.0,6,58.0,17.0,0.28,26.0,2.23,4,0.24,71.0,8,0.44,81.83,29.21,69838.03,0.8,375.0,0.03,3879.89,2390.64,8,3,16,57.0,60.0,0.47,16.0,29.0,56.0,0.2,85.0,162.0,213.0,61.0,22,25.0,2,False
7.0,0,12.0,4.0,0.57,6.0,2.0,1,0.25,12.0,4,1.0,14.12,9.63,1308.36,0.05,32.0,0.1,72.69,135.93,1,0,0,7.0,7.0,1.0,3.0,6.0,10.0,0.44,9.0,14.0,18.0,8.0,11,0.0,2,False
1.0,1,0.0,1.0,0.07,0.0,0.0,1,1.0,5.0,1,0.0,39.95,35.53,50426.13,0.47,279.0,0.03,2801.45,1419.4,1,0,0,14.0,14.0,1.0,0.0,0.0,6.0,0.06,16.0,90.0,189.0,19.0,15,0.0,1,False
7.0,0,12.0,4.0,0.29,6.0,2.0,1,0.25,16.0,1,0.0,21.83,21.53,10120.67,0.16,94.0,0.05,562.26,470.0,2,0,0,14.0,14.0,0.25,3.0,6.0,14.0,0.24,17.0,38.0,56.0,15.0,17,0.0,3,False
3.0,3,4.0,2.0,0.2,2.0,2.0,2,1.0,7.0,1,0.0,24.89,7.0,1219.6,0.06,38.0,0.14,67.76,174.23,8,1,1,9.0,10.0,0.5,1.0,2.0,7.0,0.1,20.0,14.0,24.0,12.0,12,18.18,2,False
1.0,2,0.0,1.0,0.2,0.0,0.0,1,1.0,3.0,1,0.0,19.37,2.5,121.08,0.02,14.0,0.4,6.73,48.43,5,0,10,5.0,5.0,1.0,0.0,0.0,4.0,0.05,21.0,6.0,8.0,6.0,5,66.67,0,False
5.0,2,8.0,3.0,0.23,4.0,2.0,3,1.0,10.0,3,1.0,18.24,12.73,2955.18,0.08,50.0,0.08,164.18,232.19,1,0,0,13.0,13.0,1.0,2.0,4.0,9.0,0.2,15.0,20.0,30.0,11.0,14,0.0,2,False
1.0,0,0.0,1.0,0.17,0.0,0.0,1,1.0,1.0,1,0.0,13.38,12.86,2211.43,0.06,43.0,0.08,122.86,172.0,4,0,0,6.0,6.0,1.0,0.0,0.0,2.0,0.09,11.0,20.0,23.0,7.0,9,0.0,2,False
31.0,3,54.0,16.0,0.21,24.0,2.25,6,0.38,65.0,3,0.13,90.21,25.16,57086.39,0.76,355.0,0.04,3171.47,2269.27,41,3,22,73.0,76.0,0.19,15.0,27.0,51.0,0.11,140.0,161.0,194.0,64.0,20,25.51,0,False
