NUM_00,NUM_01,NUM_02,NUM_03,NUM_04,NUM_05,NUM_06,NUM_07,NUM_08,NUM_09,NUM_10,NUM_11,NUM_12,NUM_13,NUM_14,NUM_15,NUM_16,NUM_17,NUM_18,NUM_19,CAT_00,target
0.05,5.0,7.2,1091.67,1.0,21.06,2.0,0.14,0,9.0,0,11.0,34.0,60.65,22.0,12.0,12.0,10.0,151.62,3.0,0,yes
0.02,3.0,7.0,451.71,1.0,9.22,2.0,0.14,0,8.0,0,10.0,18.0,25.09,11.0,7.0,8.0,4.0,64.53,2.0,0,yes
0.01,1.0,3.33,100.0,1.0,9.0,1.0,0.3,1,4.0,0,8.0,10.0,5.56,6.0,4.0,5.0,3.0,30.0,1.0,0,yes
0.01,1.0,3.33,100.0,1.0,9.0,1.0,0.3,1,4.0,0,8.0,10.0,5.56,6.0,4.0,5.0,3.0,30.0,1.0,0,yes
0.04,5.0,4.5,576.0,1.0,28.44,1.0,0.22,3,9.0,0,14.0,32.0,32.0,17.0,15.0,6.0,10.0,128.0,3.0,0,yes
0.02,3.0,2.5,134.44,1.0,21.51,1.0,0.4,2,2.0,0,6.0,15.0,7.47,8.0,7.0,5.0,7.0,53.77,2.0,0,yes
0.0,1.0,2.0,23.22,1.0,5.8,1.0,0.5,0,2.0,0,4.0,5.0,1.29,4.0,1.0,4.0,1.0,11.61,1.0,0,yes
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,2.0,0,4.0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,0,yes
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,2.0,0,4.0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,0,yes
0.0,1.0,1.5,17.41,1.0,7.74,1.0,0.67,0,2.0,0,4.0,5.0,0.97,3.0,2.0,3.0,2.0,11.61,1.0,0,yes
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1.0,0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,yes
