NUM_00,NUM_01,NUM_02,NUM_03,NUM_04,NUM_05,NUM_06,NUM_07,NUM_08,NUM_09,NUM_10,NUM_11,NUM_12,NUM_13,NUM_14,NUM_15,NUM_16,NUM_17,NUM_18,NUM_19,NUM_20,NUM_21,NUM_22,NUM_23,CAT_00,CAT_01,CAT_02,CAT_03,CAT_04,CAT_05,CAT_06,CAT_07,CAT_08,target
253.0,108,1692.0,300.0,0.2991,0.3333,0.48,0.0071,0.4,265.0,1.0,2.301,1.0792,1.3979,0.52,-0.2715,0.4963,220228.0,220253.0,200.0,30.0,25.0,18651.0,66,0,1,1.0,0,0,0,0,0,0,2
256.0,117,1692.0,300.0,0.3026,0.5042,0.3429,0.0142,0.2637,280.0,0.875,2.9207,1.3802,1.8451,0.6571,-0.1903,0.9999,225183.0,225253.0,833.0,91.0,80.0,86329.0,85,0,1,1.0,0,0,0,0,0,0,2
253.0,110,1692.0,300.0,0.2991,0.5644,0.72,0.0106,0.6207,271.0,0.9259,2.2923,1.2553,1.3979,0.28,-0.2254,0.7281,232415.0,232440.0,196.0,29.0,27.0,19434.0,90,0,1,1.0,0,0,0,0,0,0,2
251.0,127,1692.0,300.0,0.2967,0.563,0.5854,0.0142,0.3288,275.0,0.6949,2.6335,1.3802,1.6128,0.4146,-0.108,0.9895,256288.0,256329.0,430.0,73.0,59.0,49094.0,93,0,1,1.0,0,0,0,0,0,0,2
246.0,124,1692.0,300.0,0.2908,0.398,0.2807,0.0095,0.2963,262.0,0.9828,2.7396,1.2041,1.7559,0.7193,-0.1339,0.9831,267240.0,267297.0,549.0,54.0,58.0,60860.0,94,0,1,1.0,0,0,0,0,0,0,2
1572.0,111,1692.0,300.0,0.0969,0.5196,0.4419,0.0225,0.2159,1610.0,0.6719,3.1959,1.5798,1.9345,0.5581,-0.3592,1.0,337559.0,337645.0,1570.0,176.0,128.0,128770.0,29,0,1,1.0,0,0,0,0,0,0,2
265.0,116,1353.0,300.0,0.3917,0.4882,0.2286,0.0236,0.2991,297.0,1.0,3.3604,1.5051,2.1461,0.7714,-0.2581,1.0,492514.0,492654.0,2293.0,107.0,140.0,217759.0,82,0,1,1.0,0,0,0,0,0,0,2
294.0,133,1353.0,300.0,0.4346,0.6698,0.1437,0.034,0.1133,340.0,0.8743,3.6866,1.6628,2.5052,0.8562,-0.1123,1.0,497209.0,497529.0,4860.0,406.0,366.0,552220.0,96,0,1,1.0,0,0,0,0,0,0,2
325.0,133,1353.0,300.0,0.4804,0.6469,0.2083,0.0443,0.239,385.0,0.9505,3.7855,1.7781,2.4594,0.7917,-0.1602,1.0,508368.0,508656.0,6102.0,251.0,303.0,655912.0,87,0,1,1.0,0,0,0,0,0,0,2
1197.0,127,1394.0,120.0,0.264,0.592,0.5652,0.0093,0.4333,1210.0,0.8214,2.0864,1.1139,1.3617,0.4348,-0.106,0.4946,61803.0,61826.0,122.0,30.0,28.0,13961.0,107,0,1,1.0,0,0,0,0,0,0,2
1230.0,141,1396.0,120.0,0.2178,0.5255,0.3333,0.01,0.2414,1244.0,0.8235,2.4456,1.1461,1.6233,0.6667,-0.0085,0.8705,86773.0,86815.0,279.0,58.0,51.0,35410.0,118,0,1,1.0,0,0,0,0,0,0,2
1224.0,132,1396.0,120.0,0.212,0.6234,0.4706,0.0172,0.375,1248.0,0.85,2.6637,1.3802,1.7076,0.5294,-0.0734,0.9979,133270.0,133321.0,461.0,64.0,60.0,54676.0,112,0,1,1.0,0,0,0,0,0,0,2
1589.0,127,1690.0,70.0,0.1053,0.5469,0.75,0.0071,0.3636,1601.0,0.8421,1.9395,1.0792,1.2041,0.25,-0.0957,0.3241,3051375.0,3051391.0,87.0,33.0,19.0,10070.0,108,0,1,1.0,0,0,0,0,0,0,2
1573.0,116,1692.0,70.0,0.1194,0.6563,0.8889,0.0106,0.5143,1591.0,0.8,1.9956,1.2553,1.2041,-0.1111,-0.1827,0.4763,3116210.0,3116226.0,99.0,35.0,20.0,10357.0,97,0,1,0.0,0,0,0,0,0,0,2
1595.0,127,1692.0,70.0,0.0827,0.6904,0.1588,0.016,0.113,1622.0,0.8333,3.1526,1.4314,2.2304,0.8412,-0.1042,1.0,3127441.0,3127611.0,1421.0,239.0,204.0,162939.0,104,0,1,1.0,0,0,0,0,0,0,2
1580.0,124,1690.0,70.0,0.1183,0.42,0.6667,0.0059,0.5,1590.0,1.0,1.9395,1.0,1.1761,0.3333,-0.1671,0.266,3160372.0,3160387.0,87.0,20.0,15.0,9275.0,99,0,1,1.0,0,0,0,0,0,0,2
1613.0,126,1692.0,70.0,0.0768,0.5745,0.6087,0.0083,0.4375,1627.0,0.92,2.1367,1.1461,1.3617,0.3913,-0.1241,0.5329,3225473.0,3225496.0,137.0,32.0,25.0,15359.0,103,0,1,1.0,0,0,0,0,0,0,2
1237.0,117,1362.0,40.0,0.1703,0.3214,0.3214,0.0066,0.3214,1246.0,1.0,2.233,0.9542,1.4472,0.6786,-0.1901,0.417,9737743.0,9737771.0,171.0,28.0,28.0,17727.0,95,0,1,1.0,0,0,0,0,0,0,2
1325.0,127,1362.0,40.0,0.0323,0.273,0.7143,0.011,0.6,1340.0,0.913,2.3598,1.1761,1.3222,0.2857,-0.1409,0.5212,9767941.0,9767962.0,229.0,25.0,23.0,25182.0,101,0,1,1.0,0,0,0,0,0,0,2
1271.0,127,1362.0,40.0,0.0896,0.6448,0.1079,0.022,0.1299,1301.0,0.9789,3.4716,1.4771,2.444,0.8921,-0.0974,1.0,9831578.0,9831856.0,2962.0,231.0,284.0,342202.0,101,0,1,1.0,0,0,0,0,0,0,2
1.0,99,1687.0,80.0,0.0012,0.2673,0.1129,0.0041,0.5833,8.0,1.0,2.5024,0.8451,1.7924,0.8871,-0.4698,0.7065,111151.0,111213.0,318.0,12.0,62.0,21582.0,19,1,0,1.0,0,0,0,0,0,0,2
1365.0,108,1387.0,50.0,0.013,0.2661,0.3514,0.0094,1.0,1378.0,0.9737,2.5478,1.1139,1.5682,0.6486,-0.3938,0.767,3990693.0,3990730.0,353.0,13.0,38.0,27389.0,45,0,1,1.0,0,0,0,0,0,0,2
1365.0,109,1387.0,50.0,0.0188,0.3275,0.4737,0.0065,1.0,1374.0,1.0,2.0607,0.9542,1.2787,0.5263,-0.3586,0.2942,4174907.0,4174926.0,115.0,9.0,19.0,9441.0,44,0,1,1.0,0,0,0,0,0,0,2
1372.0,95,1387.0,50.0,0.013,0.4195,0.2069,0.0043,0.8571,1378.0,1.0,2.0043,0.7782,1.4624,0.7931,-0.4188,0.2984,4309441.0,4309470.0,101.0,7.0,29.0,7514.0,44,0,1,1.0,0,0,0,0,0,0,2
0.0,127,1353.0,70.0,0.0,0.3853,0.0537,0.0096,0.1585,13.0,0.9837,3.2865,1.1139,2.3838,0.9463,-0.278,1.0,235757.0,235999.0,1934.0,82.0,246.0,178741.0,11,0,1,1.0,0,0,0,0,0,0,2
0.0,121,1353.0,70.0,0.0,0.4897,0.0862,0.0037,0.625,5.0,1.0,2.1703,0.699,1.7634,0.9138,-0.2453,0.4796,286956.0,287014.0,148.0,8.0,58.0,14298.0,61,0,1,1.0,0,0,0,0,0,0,2
0.0,127,1353.0,70.0,0.0,0.6154,0.25,0.0096,0.5652,13.0,0.9286,2.415,1.1139,1.716,0.75,-0.1784,0.9236,438867.0,438919.0,260.0,23.0,56.0,27344.0,46,0,1,1.0,0,0,0,0,0,0,2
0.0,134,1353.0,70.0,0.0,0.5619,0.1435,0.0244,0.2821,33.0,0.8949,3.5218,1.5185,2.3617,0.8565,-0.2332,1.0,570024.0,570254.0,3325.0,117.0,257.0,326345.0,0,0,1,1.0,0,0,0,0,0,0,2
0.0,117,1353.0,70.0,0.0,0.5636,0.2034,0.0089,0.9231,12.0,1.0,2.49,1.0792,1.7708,0.7966,-0.3165,0.9373,645933.0,645992.0,309.0,13.0,59.0,27035.0,36,0,1,1.0,0,0,0,0,0,0,2
0.0,141,1353.0,70.0,0.0,0.6368,0.425,0.0126,0.3696,17.0,0.6557,2.3927,1.2305,1.6021,0.575,0.0066,0.9254,889681.0,889721.0,247.0,46.0,61.0,31824.0,121,0,1,1.0,0,0,0,0,0,0,2
1705.0,95,1715.0,50.0,0.0023,0.15,0.5333,0.0047,0.8889,1713.0,1.0,2.0086,0.9031,1.1761,0.4667,-0.3598,0.2288,389963.0,389978.0,102.0,9.0,15.0,8359.0,70,0,1,1.0,0,0,0,0,0,0,2
51.0,127,1353.0,70.0,0.0754,0.3654,0.3611,0.0096,0.2203,64.0,0.8372,2.4728,1.1139,1.5563,0.6389,-0.0852,0.7512,661248.0,661284.0,297.0,59.0,43.0,34779.0,110,0,1,1.0,0,0,0,0,0,0,2
1672.0,120,1715.0,50.0,0.0035,0.4677,0.16,0.0233,0.1633,1712.0,0.6329,3.7262,1.6021,2.3979,0.84,-0.3241,1.0,116120.0,116370.0,5323.0,245.0,395.0,460547.0,19,0,1,1.0,0,0,0,0,0,0,2
39.0,126,1688.0,60.0,0.0462,0.4286,0.5385,0.0041,0.5385,46.0,1.0,1.716,0.8451,1.1139,0.4615,-0.1815,0.1965,1135364.0,1135377.0,52.0,13.0,13.0,5448.0,87,1,0,1.0,0,0,0,0,0,0,2
2.0,110,1686.0,60.0,0.0024,0.359,0.5417,0.0077,0.5652,15.0,1.0,2.301,1.1139,1.3802,0.4583,-0.2939,0.5162,2629644.0,2629668.0,200.0,23.0,24.0,18075.0,77,1,0,1.0,0,0,0,0,0,0,2
1644.0,101,1692.0,70.0,0.0366,0.4382,0.3469,0.01,0.2429,1661.0,0.9074,2.6702,1.2305,1.6902,0.6531,-0.3068,0.9718,1554711.0,1554760.0,468.0,70.0,54.0,41524.0,80,1,0,1.0,0,0,0,0,0,0,2
1641.0,108,1688.0,70.0,0.0261,0.433,0.5435,0.0148,0.5102,1666.0,0.9583,2.8142,1.3979,1.6628,0.4565,-0.3288,0.9965,1606625.0,1606671.0,652.0,49.0,48.0,56018.0,73,1,0,1.0,0,0,0,0,0,0,2
1677.0,84,1692.0,70.0,0.0071,0.2619,0.6429,0.0053,0.6923,1686.0,1.0,1.9685,0.9542,1.1461,0.3571,-0.5291,0.2359,1846237.0,1846251.0,93.0,13.0,14.0,5606.0,42,1,0,1.0,0,0,0,0,0,0,2
1381.0,124,1686.0,70.0,0.2835,0.475,0.3284,0.0391,0.2435,1447.0,0.6341,3.8429,1.8195,2.3032,0.6716,-0.27,1.0,3515903.0,3516104.0,6965.0,271.0,317.0,650853.0,68,1,0,1.0,0,0,0,0,0,0,2
192.0,140,1652.0,69.0,0.2324,0.592,0.8846,0.0157,0.6667,218.0,0.92,2.3874,1.415,1.3617,-0.1154,-0.0148,0.8778,1283513.0,1283536.0,244.0,39.0,25.0,30769.0,113,1,0,0.0,0,0,0,0,0,0,2
1543.0,127,1652.0,69.0,0.109,0.4632,0.2632,0.0115,0.9048,1562.0,0.5556,1.7076,1.2787,0.699,-0.7368,-0.1049,0.2007,1312943.0,1312948.0,51.0,21.0,9.0,5843.0,102,1,0,0.0,0,0,0,0,0,0,2
833.0,143,1692.0,143.0,0.9846,0.5031,0.3043,0.0136,0.9583,856.0,0.5833,1.9031,1.3617,0.8451,-0.6956,-0.0451,0.2806,276547.0,276554.0,80.0,24.0,12.0,9778.0,103,1,0,0.0,0,0,0,0,0,0,2
507.0,141,1360.0,180.0,0.7456,0.3352,0.9286,0.0103,0.7778,521.0,0.7647,2.0828,1.1461,1.1139,-0.0714,0.0025,0.3097,835980.0,835993.0,121.0,18.0,17.0,15526.0,119,0,1,0.0,0,0,0,0,0,0,2
780.0,143,1378.0,40.0,0.8331,0.4844,0.3333,0.0174,0.8,804.0,0.4444,1.9956,1.3802,0.9031,-0.6667,0.0362,0.3241,3746641.0,3746649.0,99.0,30.0,18.0,13131.0,125,0,1,0.0,0,0,0,0,0,0,2
35.0,127,1378.0,40.0,0.0508,0.3555,0.7391,0.0123,0.8095,52.0,1.0,2.4014,1.2305,1.3617,0.2609,-0.1489,0.6438,3780021.0,3780044.0,252.0,21.0,23.0,27453.0,87,0,1,1.0,0,0,0,0,0,0,2
1015.0,143,1374.0,40.0,0.4949,0.4211,0.2632,0.0138,0.8636,1034.0,0.4545,1.7404,1.2787,0.699,-0.7368,0.0729,0.2007,3982273.0,3982278.0,55.0,22.0,11.0,7553.0,132,0,1,0.0,0,0,0,0,0,0,2
1146.0,143,1366.0,40.0,0.2094,0.7878,0.3667,0.0564,0.2984,1223.0,0.6364,3.5356,1.8865,2.3222,0.6333,-0.1135,1.0,3997970.0,3998180.0,3432.0,258.0,330.0,389429.0,92,0,1,1.0,0,0,0,0,0,0,2
1228.0,134,1370.0,40.0,0.1504,0.5913,0.4359,0.0285,0.6964,1267.0,0.6539,2.433,1.5911,1.2305,-0.5641,-0.0643,0.9172,4015601.0,4015618.0,271.0,56.0,26.0,32459.0,112,0,1,0.0,0,0,0,0,0,0,2
406.0,143,1370.0,40.0,0.5927,0.3776,0.8461,0.008,0.7857,417.0,1.0,1.9494,1.0414,1.1139,0.1539,0.0322,0.257,4025551.0,4025564.0,89.0,14.0,13.0,11759.0,125,0,1,1.0,0,0,0,0,0,0,2
1291.0,118,1346.0,40.0,0.0609,0.3316,1.0,0.0104,0.875,1305.0,0.9333,2.1173,1.1461,1.1461,0.0,-0.1805,0.33,4046506.0,4046520.0,131.0,16.0,15.0,13742.0,95,0,1,0.5,0,0,0,0,0,0,2
1295.0,79,1348.0,40.0,0.0593,0.5385,0.5652,0.0096,0.52,1308.0,0.92,2.1399,1.1139,1.3617,0.4348,-0.585,0.4946,4061997.0,4062020.0,138.0,25.0,25.0,7331.0,21,0,1,1.0,0,0,0,0,0,0,2
127.0,134,1354.0,40.0,0.1876,0.4188,0.6923,0.0066,0.6923,136.0,1.0,1.8325,0.9542,1.1139,0.3077,-0.0955,0.2253,503783.0,503796.0,68.0,13.0,13.0,7873.0,102,0,1,1.0,0,0,0,0,0,0,2
1199.0,141,1354.0,40.0,0.2171,0.2969,0.5,0.0059,0.6154,1207.0,1.0,1.9542,0.9031,1.2041,0.5,-0.0085,0.2384,585934.0,585950.0,90.0,13.0,16.0,11422.0,114,0,1,1.0,0,0,0,0,0,0,2
221.0,140,1352.0,40.0,0.3269,0.6667,0.375,0.0178,0.6667,245.0,0.75,1.8573,1.3802,0.9542,-0.625,0.0001,0.3601,638591.0,638600.0,72.0,36.0,12.0,9217.0,120,0,1,0.0,0,0,0,0,0,0,2
1251.0,140,1352.0,40.0,0.1391,0.3214,0.5833,0.0052,0.5833,1258.0,1.0,1.7559,0.8451,1.0792,0.4167,-0.0414,0.1892,660048.0,660060.0,57.0,12.0,12.0,6994.0,114,0,1,1.0,0,0,0,0,0,0,2
23.0,140,1350.0,40.0,0.0341,0.3636,0.8182,0.0067,0.9,32.0,1.0,1.7993,0.9542,1.0414,0.1818,-0.0366,0.2051,893638.0,893649.0,63.0,10.0,11.0,7769.0,111,0,1,1.0,0,0,0,0,0,0,2
1327.0,135,1354.0,40.0,0.0325,0.4167,0.1389,0.0037,0.3571,1332.0,1.0,2.0212,0.699,1.5563,0.8611,-0.0614,0.3068,1432108.0,1432144.0,105.0,14.0,36.0,12615.0,111,0,1,1.0,0,0,0,0,0,0,2
1323.0,126,1352.0,40.0,0.0355,0.3385,0.1923,0.0037,0.3846,1328.0,1.0,1.9345,0.699,1.415,0.8077,-0.0894,0.2408,1484300.0,1484326.0,86.0,13.0,26.0,10024.0,108,0,1,1.0,0,0,0,0,0,0,2
1329.0,132,1352.0,40.0,0.0296,0.2525,0.0909,0.0022,0.25,1332.0,1.0,1.8692,0.4771,1.5185,0.9091,-0.0504,0.2051,1508691.0,1508724.0,74.0,12.0,33.0,8995.0,112,0,1,1.0,0,0,0,0,0,0,2
381.0,188,1374.0,40.0,0.5546,0.0682,0.0454,0.032,1.0,425.0,0.5,1.9138,1.6435,0.301,-0.9546,-0.0129,0.1934,2601604.0,2601606.0,82.0,44.0,4.0,10361.0,58,0,1,0.0,0,0,0,0,0,0,2
99.0,149,1376.0,40.0,0.1439,0.375,0.1333,0.0218,1.0,129.0,0.5714,1.8751,1.4771,0.6021,-0.8667,-0.0046,0.2288,2634035.0,2634039.0,75.0,30.0,7.0,9556.0,104,0,1,0.0,0,0,0,0,0,0,2
1392.0,141,1630.0,100.0,0.2638,0.287,0.2174,0.0141,1.0,1415.0,0.8333,1.9138,1.3617,0.699,-0.7826,0.0315,0.223,1215744.0,1215749.0,82.0,23.0,6.0,10827.0,123,1,0,0.0,0,0,0,0,0,0,2
1338.0,143,1630.0,100.0,0.3436,0.5227,0.5454,0.0074,0.375,1350.0,0.9167,2.1004,1.0792,1.3424,0.4545,0.0376,0.4366,1313692.0,1313714.0,126.0,32.0,24.0,16734.0,125,1,0,1.0,0,0,0,0,0,0,2
607.0,124,1694.0,100.0,0.7167,0.1,0.8,0.0024,1.0,611.0,1.0,1.2553,0.6021,0.699,0.2,-0.1172,0.1322,210504.0,210509.0,18.0,4.0,5.0,2034.0,102,1,0,1.0,0,0,0,0,0,0,2
62.0,143,1362.0,180.0,0.091,0.4615,0.3846,0.0095,1.0,75.0,0.8333,1.5441,1.1139,0.699,-0.6154,0.0281,0.1706,424657.0,424662.0,35.0,13.0,6.0,4606.0,125,0,1,0.0,0,0,0,0,0,0,2
155.0,141,1354.0,50.0,0.2289,0.6335,0.3438,0.0236,0.64,187.0,0.44,2.1106,1.5051,1.0414,-0.6563,0.0257,0.5822,673270.0,673281.0,129.0,50.0,25.0,16937.0,123,0,1,0.0,0,0,0,0,0,0,2
754.0,111,1353.0,50.0,0.8588,0.5833,0.6667,0.0133,0.6429,772.0,0.6,1.9542,1.2553,1.0792,-0.3333,-0.2138,0.3601,739337.0,739349.0,90.0,28.0,20.0,9057.0,91,1,0,0.0,0,0,0,0,0,0,2
552.0,134,1694.0,80.0,0.6517,0.4768,0.7778,0.0266,0.45,597.0,0.5738,2.9159,1.6532,1.5441,-0.2222,-0.1149,0.9998,1211332.0,1211367.0,824.0,100.0,61.0,93355.0,100,1,0,0.0,0,0,0,0,0,0,2
526.0,247,1692.0,80.0,0.6217,0.8011,0.4333,0.0887,0.7813,676.0,0.5603,3.2876,2.1761,1.8129,-0.5667,-0.0336,1.0,1470973.0,1471038.0,1939.0,192.0,116.0,239860.0,109,1,0,0.0,0,0,0,0,0,0,2
741.0,127,1360.0,150.0,0.8882,0.3299,0.3846,0.011,0.7895,756.0,1.0,2.5933,1.1761,1.5911,0.6154,-0.1929,0.8682,614880.0,614919.0,392.0,19.0,39.0,40498.0,77,1,0,1.0,0,0,0,0,0,0,2
132.0,129,1360.0,150.0,0.1941,0.4775,0.16,0.0118,0.4211,148.0,0.9901,2.9222,1.2041,2.0,0.84,-0.1886,0.9998,682028.0,682128.0,836.0,38.0,101.0,86830.0,80,1,0,1.0,0,0,0,0,0,0,2
1288.0,128,1687.0,80.0,0.4564,0.5457,0.56,0.0083,0.56,1302.0,0.8621,2.2014,1.1461,1.3979,0.44,-0.0903,0.5789,1388373.0,1388398.0,159.0,25.0,29.0,18514.0,105,1,0,1.0,0,0,0,0,0,0,2
214.0,115,1687.0,80.0,0.2537,0.2153,1.0,0.0071,1.0,226.0,1.0,2.0531,1.0792,1.0792,0.0,-0.214,0.2583,238008.0,238020.0,113.0,12.0,12.0,11369.0,86,1,0,0.5,0,0,0,0,0,0,2
656.0,122,1687.0,80.0,0.7777,0.24,0.6667,0.0059,1.0,666.0,1.0,2.0569,1.0,1.1761,0.3333,-0.2038,0.266,336137.0,336152.0,114.0,10.0,15.0,11618.0,77,1,0,1.0,0,0,0,0,0,0,2
507.0,123,1687.0,80.0,0.6011,0.2267,0.6667,0.0059,1.0,517.0,1.0,2.0645,1.0,1.1761,0.3333,-0.1979,0.266,399348.0,399363.0,116.0,10.0,15.0,11910.0,75,1,0,1.0,0,0,0,0,0,0,2
530.0,127,1687.0,80.0,0.6283,0.1198,0.3333,0.0047,0.8889,538.0,1.0,2.2279,0.9031,1.3802,0.6667,-0.1648,0.3241,508200.0,508224.0,169.0,9.0,24.0,18067.0,87,1,0,1.0,0,0,0,0,0,0,2
1112.0,122,1687.0,80.0,0.6568,0.4514,0.0675,0.0125,0.1615,1133.0,0.9905,3.5543,1.3222,2.4928,0.9325,-0.2371,1.0,808169.0,808480.0,3583.0,130.0,314.0,349860.0,65,1,0,1.0,0,0,0,0,0,0,2
0.0,104,1687.0,80.0,0.0,0.4959,0.125,0.0119,0.1923,20.0,0.9302,3.2076,1.301,2.2041,0.875,-0.2988,1.0,843312.0,843472.0,1613.0,104.0,172.0,144769.0,72,1,0,1.0,0,0,0,0,0,0,2
0.0,94,1687.0,80.0,0.0,0.4993,0.0968,0.0071,0.2857,12.0,0.992,2.8722,1.0792,2.0934,0.9032,-0.4207,0.9996,864919.0,865043.0,745.0,42.0,125.0,55239.0,56,1,0,1.0,0,0,0,0,0,0,2
0.0,99,1687.0,80.0,0.0,0.3686,0.1429,0.0125,0.3088,21.0,0.9074,3.2898,1.3222,2.1673,0.8571,-0.4218,1.0,881709.0,881856.0,1949.0,68.0,162.0,144252.0,56,1,0,1.0,0,0,0,0,0,0,2
649.0,132,1687.0,80.0,0.7694,0.5097,0.0876,0.0071,0.1967,661.0,0.9786,2.9063,1.0792,2.1367,0.9124,-0.1519,0.9999,911696.0,911833.0,806.0,61.0,140.0,87496.0,83,1,0,1.0,0,0,0,0,0,0,2
0.0,110,1687.0,80.0,0.0,0.2706,0.0833,0.0053,0.2308,9.0,1.0,2.8507,0.9542,2.0334,0.9167,-0.2399,0.9886,950080.0,950188.0,709.0,39.0,108.0,68984.0,81,1,0,1.0,0,0,0,0,0,0,2
0.0,106,1687.0,80.0,0.0,0.4206,0.1197,0.0083,0.3256,14.0,0.9915,2.9773,1.1461,2.0682,0.8803,-0.3714,0.9999,971696.0,971813.0,949.0,43.0,118.0,76361.0,59,1,0,1.0,0,0,0,0,0,0,2
0.0,101,1687.0,80.0,0.0,0.4583,0.0897,0.0083,0.175,14.0,0.963,3.073,1.1461,2.1931,0.9103,-0.3958,1.0,990037.0,990193.0,1183.0,80.0,162.0,91488.0,57,1,0,1.0,0,0,0,0,0,0,2
0.0,106,1687.0,80.0,0.0,0.4022,0.1177,0.0083,0.3111,14.0,0.9917,2.9983,1.1461,2.0756,0.8824,-0.3805,0.9999,1007200.0,1007319.0,996.0,45.0,120.0,78978.0,59,1,0,1.0,0,0,0,0,0,0,2
0.0,106,1687.0,80.0,0.0,0.4771,0.1359,0.0083,0.2546,14.0,0.9717,2.8774,1.1461,2.0128,0.8641,-0.3628,0.9995,1030360.0,1030463.0,754.0,55.0,106.0,61497.0,63,1,0,1.0,0,0,0,0,0,0,2
0.0,101,1687.0,80.0,0.0,0.4503,0.125,0.0083,0.3784,14.0,0.9912,2.9355,1.1461,2.0492,0.875,-0.3712,0.9998,1041924.0,1042036.0,862.0,37.0,113.0,69375.0,63,1,0,1.0,0,0,0,0,0,0,2
1289.0,127,1687.0,80.0,0.4576,0.3646,0.6667,0.0071,0.75,1301.0,0.6154,1.7853,1.0792,0.9031,-0.3333,-0.0849,0.2018,1132484.0,1132492.0,61.0,16.0,13.0,7145.0,105,1,0,0.0,0,0,0,0,0,0,2
1598.0,120,1687.0,80.0,0.0948,0.5306,0.225,0.0053,0.2647,1607.0,0.9302,2.2279,0.9542,1.6021,0.775,-0.183,0.5951,2932024.0,2932064.0,169.0,34.0,43.0,17673.0,85,1,0,1.0,0,0,0,0,0,0,2
196.0,129,1467.0,100.0,0.2672,0.6539,0.9231,0.0089,0.5909,209.0,0.5454,1.7324,1.1139,1.0792,-0.0769,-0.064,0.2739,652754.0,652766.0,54.0,22.0,22.0,6470.0,110,1,0,0.0,0,0,0,0,0,0,2
702.0,123,1623.0,100.0,0.8651,0.3419,0.9565,0.0142,0.8214,725.0,0.8148,2.5224,1.3617,1.3424,-0.0435,-0.1615,0.7955,1715826.0,1715848.0,333.0,28.0,27.0,35740.0,91,1,0,0.0,0,0,0,0,0,0,2
436.0,148,1687.0,150.0,0.5169,0.3616,0.5,0.0101,0.9444,453.0,1.0,2.567,1.2305,1.5315,0.5,-0.122,0.8627,1120537.0,1120571.0,369.0,18.0,34.0,41469.0,52,0,1,1.0,0,0,0,0,0,0,2
844.0,141,1687.0,200.0,0.971,0.5,0.8,0.0142,0.4615,868.0,0.625,2.5563,1.3802,1.4771,0.2,-0.0098,0.9419,71768.0,71798.0,360.0,52.0,48.0,45627.0,113,0,1,1.0,0,0,0,0,0,0,2
419.0,124,1687.0,200.0,0.4967,0.254,0.2581,0.0047,0.5333,427.0,1.0,2.2672,0.9031,1.4914,0.7419,-0.1386,0.4106,261033.0,261064.0,185.0,15.0,31.0,20399.0,97,0,1,1.0,0,0,0,0,0,0,2
721.0,133,1373.0,40.0,0.9337,0.2391,0.4074,0.008,0.9167,732.0,1.0,2.3541,1.0414,1.4314,0.5926,-0.1668,0.4913,5169308.0,5169335.0,226.0,12.0,27.0,24102.0,84,0,1,1.0,0,0,0,0,0,0,2
15.0,134,1387.0,40.0,0.0216,0.3238,0.3252,0.0966,0.1476,149.0,0.4563,4.5721,2.1271,2.6149,0.6748,-0.1801,1.0,2278497.0,2278909.0,37334.0,908.0,903.0,3918209.0,19,0,1,1.0,0,0,0,0,0,0,2
1269.0,101,1353.0,70.0,0.0931,0.6088,0.75,0.0155,0.5122,1290.0,0.6667,2.3617,1.3222,1.4472,0.25,-0.3013,0.8705,340471.0,340499.0,230.0,41.0,42.0,20570.0,82,0,1,1.0,0,0,0,0,0,0,2
1176.0,124,1353.0,70.0,0.2143,0.1814,0.5714,0.0236,0.8649,1208.0,0.8235,3.1664,1.5051,1.7482,0.4286,-0.2199,0.9999,360880.0,360936.0,1467.0,37.0,68.0,146487.0,83,0,1,1.0,0,0,0,0,0,0,2
1152.0,136,1353.0,70.0,0.2587,0.4965,0.2653,0.0192,0.2385,1178.0,0.8305,3.1082,1.415,1.9912,0.7347,-0.0248,1.0,371477.0,371575.0,1283.0,109.0,118.0,160146.0,110,0,1,1.0,0,0,0,0,0,0,2
1299.0,111,1353.0,70.0,0.071,0.2867,0.24,0.0044,0.4615,1305.0,0.9615,2.0294,0.7782,1.3979,0.76,-0.205,0.266,385532.0,385557.0,107.0,13.0,26.0,10888.0,96,0,1,1.0,0,0,0,0,0,0,2
1331.0,96,1353.0,70.0,0.0133,0.5373,0.0992,0.0096,0.194,1344.0,0.9562,2.8965,1.1139,2.1173,0.9008,-0.3536,0.9999,397980.0,398111.0,788.0,67.0,137.0,65200.0,61,0,1,1.0,0,0,0,0,0,0,2
1064.0,119,1353.0,70.0,0.405,0.5099,0.2632,0.0111,0.375,1079.0,0.95,2.6222,1.1761,1.7559,0.7368,-0.1682,0.9755,406616.0,406673.0,419.0,40.0,60.0,44609.0,97,0,1,1.0,0,0,0,0,0,0,2
1258.0,103,1353.0,70.0,0.1227,0.303,0.5454,0.0089,0.5714,1270.0,0.9167,2.2648,1.0792,1.3424,0.4545,-0.2787,0.4366,422864.0,422886.0,184.0,21.0,24.0,16987.0,85,0,1,1.0,0,0,0,0,0,0,2
1155.0,119,1353.0,70.0,0.2675,0.563,0.4857,0.0126,0.5,1172.0,0.8333,2.415,1.2305,1.5441,0.5143,-0.1594,0.8756,430639.0,430674.0,260.0,34.0,42.0,27974.0,96,0,1,1.0,0,0,0,0,0,0,2
1111.0,127,1280.0,100.0,0.2344,0.4463,0.2676,0.0148,0.3065,1130.0,0.9861,2.8733,1.2787,1.8513,0.7324,-0.1986,0.9991,2527319.0,2527390.0,747.0,62.0,72.0,76627.0,85,1,0,1.0,0,0,0,0,0,0,2
