NUM_00,NUM_01,NUM_02,NUM_03,NUM_04,NUM_05,NUM_06,NUM_07,NUM_08,NUM_09,NUM_10,NUM_11,NUM_12,NUM_13,NUM_14,NUM_15,NUM_16,CAT_00,CAT_01,CAT_02,target
65,3,0,2741.0,13,95,16.32,96.0,82,9.95,117.0,3,1.81,6.7,114,7.78,172.9,408,0,0,0
81,0,0,2105.0,50,109,28.08,165.2,96,14.5,170.6,4,2.67,9.9,74,9.23,205.0,415,0,0,0
53,1,0,706.0,17,75,29.16,171.5,111,19.08,224.5,6,2.62,9.7,84,8.43,187.4,510,0,0,0
72,1,27,3187.0,2,68,18.99,111.7,106,21.49,252.8,4,2.11,7.8,109,11.5,255.5,415,0,1,0
100,2,0,4518.0,37,98,25.96,152.7,73,18.05,212.4,3,2.13,7.9,90,11.9,264.5,510,0,0,0
82,3,0,4714.0,23,105,33.1,194.7,100,17.93,210.9,3,3.13,11.6,143,10.66,236.9,415,0,0,0
71,3,0,718.0,11,108,20.38,119.9,82,20.46,240.7,7,2.19,8.1,124,6.8,151.1,415,0,0,0
103,1,0,1543.0,18,129,37.89,222.9,87,17.43,205.0,2,2.67,9.9,99,6.36,141.3,415,0,0,0
87,1,0,2494.0,39,46,35.82,210.7,116,18.33,215.6,3,3.56,13.2,79,7.67,170.4,415,0,0,0
116,2,0,797.0,20,107,43.28,254.6,89,21.2,249.4,18,2.43,9.0,77,10.33,229.6,408,0,0,1
140,1,0,3671.0,25,100,45.05,265.0,89,12.55,147.6,3,2.89,10.7,94,11.15,247.7,415,0,0,0
93,3,0,3588.0,42,135,29.29,172.3,95,27.09,318.7,4,3.11,11.5,104,5.92,131.5,408,0,0,0
90,0,0,2057.0,13,140,44.05,259.1,119,10.54,124.0,3,3.46,12.8,79,8.47,188.3,415,0,0,0
130,1,0,4497.0,10,91,35.94,211.4,62,16.24,191.0,3,3.13,11.6,109,9.33,207.3,415,0,0,0
121,2,0,3257.0,16,87,29.9,175.9,114,19.15,225.3,3,2.81,10.4,113,7.03,156.2,408,1,0,0
47,1,0,2554.0,11,108,22.95,135.0,111,14.99,176.3,1,2.84,10.5,96,6.51,144.6,510,1,0,1
94,0,39,1531.0,49,90,19.64,115.5,99,10.41,122.5,3,1.89,7.0,110,8.9,197.7,415,1,1,0
76,0,0,1447.0,25,82,32.81,193.0,109,17.07,200.8,3,3.89,14.4,79,6.12,135.9,408,0,0,0
69,1,0,4291.0,25,105,28.46,167.4,142,10.33,121.5,2,4.32,16.0,83,9.42,209.3,510,0,0,0
117,1,35,1140.0,40,100,32.42,190.7,107,17.82,209.7,5,3.35,12.4,101,9.11,202.5,415,0,1,0
70,1,0,191.0,16,128,55.34,325.5,105,25.53,300.3,7,1.54,5.7,93,8.99,199.8,415,0,0,1
130,3,0,1052.0,13,98,23.63,139.0,116,10.22,120.2,2,3.92,14.5,113,7.22,160.4,415,0,0,0
109,0,40,2352.0,0,110,26.5,155.9,99,13.7,161.2,13,3.11,11.5,81,10.31,229.2,415,0,1,0
115,0,0,3274.0,25,97,30.96,182.1,76,19.64,231.1,2,4.05,15.0,103,11.08,246.2,415,0,0,0
114,2,0,1660.0,34,152,23.77,139.8,76,18.35,215.9,10,2.13,7.9,111,4.36,96.9,408,0,0,0
135,0,0,4158.0,35,123,19.16,112.7,90,23.8,280.0,2,2.81,10.4,110,11.34,251.9,510,0,0,0
79,1,31,4413.0,8,98,29.44,173.2,123,12.71,149.5,7,3.11,11.5,91,11.06,245.7,415,0,1,0
123,1,0,190.0,39,102,38.35,225.6,56,19.19,225.8,2,1.81,6.7,128,8.4,186.7,408,0,0,0
112,1,0,294.0,29,123,33.27,195.7,124,12.06,141.9,6,2.13,7.9,72,6.14,136.4,415,1,0,0
57,0,0,199.0,11,100,36.38,214.0,80,17.84,209.9,1,3.05,11.3,112,4.73,105.1,415,0,0,0
143,1,0,2452.0,32,67,46.19,271.7,155,16.07,189.1,5,4.64,17.2,55,4.55,101.1,415,0,0,0
107,1,0,4555.0,44,98,43.81,257.7,84,13.3,156.5,3,2.65,9.8,123,4.7,104.4,510,0,0,0
103,1,0,2991.0,20,90,22.64,133.2,70,20.13,236.8,2,3.38,12.5,120,9.63,214.1,415,1,0,1
157,5,0,1444.0,12,113,42.28,248.7,79,21.4,251.8,3,2.03,7.5,46,11.82,262.7,415,0,0,1
120,2,0,3282.0,17,93,30.74,180.8,82,16.16,190.1,7,2.84,10.5,66,8.65,192.3,408,0,0,0
81,1,32,4393.0,46,80,38.93,229.0,113,18.79,221.0,5,3.35,12.4,91,13.11,291.4,415,1,1,0
136,1,0,3476.0,32,94,46.97,276.3,125,19.21,226.0,1,1.94,7.2,87,9.96,221.4,408,0,0,1
83,3,37,3540.0,46,117,22.63,133.1,89,14.57,171.4,4,2.94,10.9,92,9.81,218.1,510,0,1,0
137,1,0,2606.0,38,63,42.21,248.3,108,21.28,250.4,4,2.59,9.6,94,7.16,159.1,415,0,0,0
93,3,37,567.0,46,95,39.17,230.4,89,13.22,155.5,9,2.81,10.4,90,8.06,179.0,415,0,1,0
103,1,0,4489.0,37,118,31.59,185.8,84,7.38,86.8,9,2.89,10.7,115,9.38,208.4,408,0,0,0
96,2,0,1958.0,4,88,31.26,183.9,86,9.28,109.2,7,4.48,16.6,78,8.56,190.2,415,0,0,0
77,0,0,2938.0,34,86,22.59,132.9,121,14.29,168.1,3,2.11,7.8,102,8.83,196.3,415,1,0,0
128,3,0,2030.0,24,109,37.57,221.0,107,18.62,219.0,5,2.32,8.6,113,10.32,229.4,510,0,0,0
116,1,0,4895.0,32,81,30.43,179.0,116,17.0,200.0,7,4.27,15.8,74,7.59,168.6,510,0,0,0
96,3,0,2808.0,23,119,32.1,188.8,100,18.44,216.9,3,1.57,5.8,116,9.38,208.5,408,1,0,0
60,4,45,4024.0,6,101,23.05,135.6,73,8.07,94.9,3,2.65,9.8,118,6.93,154.0,415,1,1,1
105,2,31,4699.0,12,103,29.33,172.5,102,9.66,113.6,4,2.92,10.8,104,11.77,261.6,408,1,1,0
123,1,0,4183.0,1,100,22.54,132.6,102,16.9,198.8,0,0.0,0.0,105,7.6,168.9,415,0,0,0
84,1,0,2093.0,10,81,21.71,127.7,84,16.01,188.4,6,1.27,4.7,125,11.7,260.0,408,0,0,0
107,1,0,171.0,31,75,26.57,156.3,93,18.3,215.3,2,2.38,8.8,115,5.32,118.2,510,0,0,0
86,1,0,1658.0,4,102,39.88,234.6,109,22.81,268.3,4,3.13,11.6,102,8.8,195.6,415,0,0,1
115,1,0,2659.0,46,95,34.36,202.1,89,19.69,231.6,7,3.54,13.1,165,9.66,214.6,415,0,0,0
128,1,40,197.0,42,112,46.27,272.2,111,20.39,239.9,2,3.13,11.6,124,11.58,257.3,510,0,1,0
97,1,0,2713.0,41,109,41.68,245.2,152,14.07,165.5,8,2.46,9.1,96,7.16,159.2,415,0,0,0
90,1,0,2618.0,5,82,35.29,207.6,105,16.43,193.3,6,3.02,11.2,68,6.74,149.7,415,0,0,0
22,1,0,1153.0,17,97,37.89,222.9,91,14.67,172.6,3,2.73,10.1,99,8.44,187.6,415,0,0,0
121,1,0,3730.0,12,96,46.55,273.8,106,22.36,263.1,3,2.92,10.8,83,9.07,201.5,415,0,0,1
169,2,0,2613.0,6,98,32.78,192.8,125,23.22,273.2,6,3.08,11.4,102,11.98,266.3,510,0,0,0
83,0,0,1473.0,19,81,45.68,268.7,100,12.37,145.5,6,2.54,9.4,86,8.35,185.6,510,0,0,0
87,1,48,4231.0,33,91,30.4,178.8,106,20.98,246.8,8,2.43,9.0,119,11.81,262.4,408,0,1,0
126,1,24,4117.0,45,82,33.54,197.3,51,14.25,167.6,3,2.0,7.4,89,9.99,222.0,415,0,1,0
61,1,36,3582.0,34,97,39.76,233.9,133,14.93,175.6,4,2.57,9.5,83,7.97,177.0,415,0,1,0
90,2,0,3707.0,24,87,35.21,207.1,87,17.72,208.5,5,1.19,4.4,95,6.57,146.0,408,1,0,0
131,2,0,3157.0,9,84,23.26,136.8,81,15.25,179.4,3,1.35,5.0,151,10.58,235.2,408,0,0,0
89,1,0,3971.0,40,126,27.1,159.4,108,17.6,207.0,4,3.0,11.1,121,6.37,141.6,415,0,0,0
71,0,0,4309.0,14,122,19.06,112.1,86,13.42,157.9,5,3.0,11.1,104,12.22,271.6,415,0,0,0
166,4,0,1669.0,29,117,40.56,238.6,73,20.64,242.8,8,2.7,10.0,130,9.15,203.3,415,0,0,0
146,1,0,4062.0,0,85,27.8,163.5,149,19.11,224.8,4,2.65,9.8,116,11.39,253.1,510,1,0,0
90,2,0,3753.0,42,94,21.62,127.2,108,18.79,221.1,3,3.02,11.2,106,4.98,110.7,408,1,0,0
59,0,0,3859.0,32,95,24.79,145.8,81,19.41,228.3,5,2.59,9.6,87,11.14,247.5,408,0,0,0
25,2,0,2367.0,33,108,42.52,250.1,97,18.86,221.9,3,3.0,11.1,84,9.38,208.5,415,0,0,0
124,0,0,514.0,44,110,39.81,234.2,121,16.92,199.0,4,1.92,7.1,135,11.09,246.4,510,0,0,0
105,3,0,520.0,49,83,17.26,101.5,83,16.47,193.8,4,3.16,11.7,113,9.64,214.3,510,0,0,0
143,1,26,2817.0,14,133,20.33,119.6,136,21.0,247.0,3,3.51,13.0,54,10.23,227.3,415,0,1,0
162,1,0,3841.0,23,66,37.72,221.9,109,9.58,112.7,6,2.89,10.7,141,7.94,176.5,408,0,0,0
56,1,0,4570.0,11,85,26.89,158.2,91,16.82,197.9,7,2.08,7.7,133,7.2,159.9,415,0,0,0
105,1,0,4020.0,7,139,32.84,193.2,104,22.13,260.3,2,2.11,7.8,133,10.19,226.4,510,0,0,0
73,1,33,4416.0,13,108,37.01,217.7,106,20.88,245.7,6,2.38,8.8,100,10.93,242.9,510,0,1,0
54,0,0,2423.0,27,94,33.97,199.8,112,26.18,308.0,4,2.73,10.1,99,7.32,162.6,408,0,0,0
98,2,0,4371.0,1,77,29.22,171.9,90,20.0,235.3,4,3.94,14.6,125,6.31,140.3,510,0,0,0
100,6,31,3180.0,37,67,11.51,67.7,116,12.5,147.1,2,3.32,12.3,103,12.97,288.3,415,0,1,1
107,4,0,1415.0,14,90,38.79,228.2,123,18.21,214.2,4,2.84,10.5,79,8.24,183.1,408,0,0,0
167,1,0,4521.0,49,93,32.56,191.5,76,13.92,163.8,9,3.81,14.1,103,8.51,189.1,510,0,0,0
49,2,0,674.0,23,86,29.16,171.5,85,16.05,188.8,2,2.3,8.5,82,6.98,155.1,415,0,0,0
34,0,0,1246.0,18,92,25.69,151.1,86,17.99,211.7,4,2.65,9.8,72,9.26,205.8,408,0,0,0
109,3,0,3119.0,46,99,22.83,134.3,103,17.33,203.9,2,2.05,7.6,91,13.4,297.7,415,0,0,0
109,1,0,1042.0,14,64,20.03,117.8,84,18.38,216.2,5,2.94,10.9,59,6.68,148.4,510,0,0,0
39,3,0,1337.0,16,71,30.8,181.2,108,29.32,344.9,2,3.27,12.1,145,9.61,213.6,408,0,0,0
90,2,0,2373.0,44,91,25.89,152.3,120,14.03,165.0,3,2.43,9.0,73,13.24,294.3,415,0,0,0
114,2,0,1862.0,17,91,34.75,204.4,136,20.37,239.6,3,3.11,11.5,64,10.58,235.0,408,0,0,0
113,2,0,2188.0,26,98,48.26,283.9,91,11.65,137.1,5,3.05,11.3,110,7.15,159.0,415,0,0,0
19,0,29,1987.0,19,94,24.26,142.7,60,11.04,129.9,4,2.7,10.0,65,7.44,165.3,415,0,1,0
94,2,0,4838.0,31,92,24.72,145.4,103,14.69,172.8,3,2.51,9.3,43,8.28,183.9,415,0,0,0
69,4,0,787.0,50,94,35.99,211.7,124,20.07,236.1,2,1.94,7.2,90,11.37,252.7,415,0,0,0
90,3,0,3732.0,46,129,32.74,192.6,100,16.29,191.6,2,3.08,11.4,105,9.14,203.1,415,0,0,0
48,2,0,2605.0,1,60,8.84,52.0,79,11.22,132.0,2,3.32,12.3,85,8.36,185.8,408,0,0,0
122,1,30,1401.0,8,94,40.41,237.7,91,13.15,154.7,3,2.57,9.5,98,10.04,223.1,415,0,1,0
123,1,31,3129.0,49,108,34.61,203.6,112,13.34,156.9,5,3.24,12.0,114,10.63,236.2,408,0,1,0
81,1,0,2080.0,12,79,32.71,192.4,106,18.08,212.7,5,2.24,8.3,83,11.02,244.8,510,0,0,0
43,0,0,4546.0,38,88,36.13,212.5,145,23.3,274.1,6,2.32,8.6,52,8.76,194.6,408,0,0,0
25,3,0,521.0,42,114,19.45,114.4,97,17.09,201.1,4,3.13,11.6,121,10.73,238.4,415,0,0,0
170,1,0,3343.0,30,82,37.88,222.8,105,12.6,148.2,5,3.59,13.3,75,10.4,231.1,415,0,0,0
129,2,0,410.0,17,75,35.31,207.7,116,16.26,191.3,6,3.13,11.6,98,10.2,226.7,415,0,0,0
82,1,23,1928.0,21,117,42.4,249.4,100,16.64,195.8,2,3.32,12.3,94,7.3,162.2,415,0,1,0
132,3,33,2496.0,23,84,26.84,157.9,109,13.93,163.9,3,3.11,11.5,87,9.69,215.4,510,0,1,0
42,5,0,3210.0,32,160,23.44,137.9,107,19.97,234.9,3,3.86,14.3,70,7.5,166.6,415,0,0,1
8,1,0,4955.0,30,97,29.92,176.0,136,19.91,234.2,5,2.3,8.5,134,8.71,193.5,415,0,0,0
145,2,0,3849.0,43,120,27.0,158.8,145,29.93,352.1,6,1.67,6.2,140,7.99,177.6,510,0,0,0
131,1,0,1643.0,1,117,39.78,234.0,143,17.8,209.4,3,2.65,9.8,105,11.65,258.8,415,0,0,0
105,0,0,4722.0,47,105,22.49,132.3,89,12.28,144.5,3,1.46,5.4,127,8.8,195.5,415,0,0,0
90,3,32,2910.0,23,76,47.02,276.6,90,11.76,138.3,3,1.84,6.8,88,12.58,279.6,408,0,1,0
124,4,0,579.0,31,92,18.39,108.2,83,18.22,214.3,11,3.56,13.2,155,8.35,185.5,415,0,0,1
82,0,0,307.0,30,94,26.52,156.0,118,25.13,295.6,3,3.86,14.3,84,8.86,196.9,408,0,0,0
76,0,0,2296.0,46,124,35.45,208.5,117,14.71,173.0,3,2.65,9.8,95,9.95,221.1,408,0,0,0
98,2,0,2827.0,30,88,41.38,243.4,155,12.5,147.1,4,2.62,9.7,80,7.04,156.4,415,0,0,0
80,0,0,3113.0,20,89,46.82,275.4,66,15.87,186.7,2,2.54,9.4,87,9.06,201.3,510,1,0,1
57,1,0,2915.0,18,89,33.68,198.1,105,18.21,214.2,3,1.89,7.0,106,4.93,109.5,415,0,0,0
137,1,0,2136.0,40,112,18.67,109.8,88,19.0,223.5,2,4.81,17.8,96,11.14,247.5,510,0,0,0
87,2,0,1215.0,2,99,20.49,120.5,81,17.85,210.0,2,2.32,8.6,141,10.11,224.7,510,0,0,0
131,1,0,1213.0,49,96,43.62,256.6,113,19.14,225.2,3,3.0,11.1,91,8.56,190.2,510,0,0,1
158,0,0,1019.0,16,98,34.0,200.0,106,17.46,205.4,2,2.4,8.9,96,14.57,323.7,415,1,0,1
116,1,0,936.0,2,88,14.59,85.8,112,9.84,115.8,2,2.97,11.0,91,8.82,195.9,408,0,0,0
136,1,19,2430.0,30,96,29.58,174.0,126,18.46,217.2,3,3.08,11.4,97,9.91,220.3,510,0,1,0
149,1,0,1232.0,43,95,37.64,221.4,63,16.89,198.7,3,2.7,10.0,70,4.78,106.2,510,0,0,0
108,3,0,4670.0,43,52,22.63,133.1,103,21.79,256.3,3,3.21,11.9,118,11.12,247.2,415,0,0,0
25,2,0,2645.0,38,77,33.18,195.2,81,16.44,193.4,4,3.29,12.2,59,10.43,231.8,415,0,0,0
104,2,0,4068.0,21,108,41.89,246.4,102,17.47,205.5,8,3.81,14.1,125,9.36,208.1,415,0,0,0
25,2,0,3259.0,50,80,33.86,199.2,84,10.47,123.2,4,2.59,9.6,77,3.7,82.3,408,0,0,0
140,3,24,25.0,17,92,40.02,235.4,71,13.68,160.9,2,2.4,8.9,99,9.54,211.9,408,0,1,0
46,2,27,214.0,50,73,29.05,170.9,77,15.7,184.7,7,1.65,6.1,94,5.89,130.8,510,1,1,0
106,2,0,2306.0,39,90,26.5,155.9,101,16.83,198.0,2,2.16,8.0,95,8.51,189.1,415,0,0,0
81,2,43,2540.0,18,102,17.41,102.4,104,19.15,225.3,5,1.92,7.1,97,8.2,182.3,415,0,1,0
33,3,0,4992.0,11,117,34.09,200.5,111,13.59,159.9,6,4.4,16.3,84,8.83,196.2,415,0,0,0
77,1,32,150.0,17,101,32.67,192.2,84,14.06,165.4,6,2.16,8.0,129,10.36,230.2,415,0,1,0
87,1,28,3615.0,8,124,34.46,202.7,98,21.16,248.9,6,3.97,14.7,50,8.31,184.7,415,0,1,0
72,4,38,274.0,41,116,14.33,84.3,127,22.71,267.2,6,2.24,8.3,75,7.55,167.7,415,0,1,1
45,0,18,4871.0,25,127,28.56,168.0,76,13.22,155.5,5,3.19,11.8,127,6.87,152.7,415,0,1,0
41,0,31,4686.0,48,86,47.28,278.1,103,22.79,268.1,4,3.05,11.3,77,10.87,241.5,408,1,1,0
122,1,0,1078.0,46,89,21.81,128.3,62,20.2,237.7,5,3.02,11.2,128,7.5,166.6,408,0,0,0
92,0,21,458.0,19,107,38.73,227.8,70,13.29,156.4,3,3.35,12.4,72,11.69,259.7,408,0,1,0
65,1,0,3459.0,37,74,9.32,54.8,93,20.38,239.8,5,3.62,13.4,91,9.65,214.4,408,1,0,1
57,1,24,4198.0,19,102,23.83,140.2,107,14.46,170.1,1,3.78,14.0,102,6.47,143.7,415,0,1,0
127,0,0,792.0,26,110,46.1,271.2,80,18.15,213.5,4,3.56,13.2,102,9.08,201.8,408,0,0,1
121,2,0,2641.0,0,116,30.6,180.0,112,16.69,196.4,5,2.73,10.1,95,12.61,280.3,415,0,0,0
117,1,0,4601.0,25,122,32.27,189.8,94,20.03,235.6,2,3.43,12.7,120,12.19,270.8,415,0,0,0
37,3,0,2195.0,37,117,43.74,257.3,92,11.43,134.5,5,2.21,8.2,102,13.78,306.2,408,0,0,0
162,1,0,1099.0,45,93,17.56,103.3,87,17.9,210.6,6,3.08,11.4,118,8.42,187.2,510,0,0,0
193,3,0,4295.0,3,115,35.38,208.1,104,15.13,178.0,9,3.35,12.4,95,8.82,195.9,415,0,0,0
80,2,0,1804.0,44,65,33.17,195.1,80,18.19,214.0,6,2.48,9.2,96,5.6,124.4,415,0,0,0
176,1,0,4713.0,49,97,27.64,162.6,107,19.36,227.8,4,3.05,11.3,92,9.85,218.8,415,0,0,0
76,1,0,2590.0,23,74,28.63,168.4,83,13.69,161.0,4,2.16,8.0,117,6.63,147.4,415,0,0,0
89,1,24,978.0,3,84,33.63,197.8,117,18.97,223.2,4,1.54,5.7,132,9.08,201.7,510,0,1,0
128,1,0,2434.0,39,118,36.11,212.4,108,12.63,148.6,5,2.65,9.8,98,9.67,214.8,510,0,0,0
138,0,0,4864.0,32,114,10.83,63.7,132,18.04,212.2,4,2.38,8.8,114,11.14,247.6,408,0,0,0
90,3,0,770.0,11,90,32.95,193.8,98,17.56,206.6,9,2.73,10.1,120,6.9,153.3,408,0,0,0
57,3,25,960.0,34,81,24.48,144.0,112,15.91,187.2,6,2.3,8.5,122,7.14,158.6,510,0,1,0
177,3,29,859.0,32,91,32.13,189.0,96,25.76,303.1,1,4.24,15.7,116,7.36,163.6,408,0,1,0
67,1,33,577.0,46,126,21.68,127.5,129,25.17,296.1,3,3.51,13.0,91,9.04,200.9,408,0,1,0
98,0,23,1504.0,22,98,28.71,168.9,117,19.24,226.3,3,3.86,14.3,96,7.45,165.5,415,0,1,0
140,2,0,4333.0,15,100,34.8,204.7,107,10.78,126.8,4,3.27,12.1,115,9.13,202.8,415,0,0,0
43,1,0,679.0,35,125,34.6,203.5,92,9.89,116.4,5,3.67,13.6,118,8.3,184.4,510,0,0,0
133,0,0,4863.0,17,87,38.56,226.8,93,10.87,127.9,3,2.48,9.2,89,7.2,160.1,415,0,0,0
166,0,26,4836.0,27,114,25.86,152.1,67,7.59,89.3,6,2.03,7.5,111,8.76,194.6,415,0,1,0
86,2,0,2640.0,17,95,23.65,139.1,82,12.43,146.2,5,3.19,11.8,120,8.41,186.8,408,0,0,0
117,0,0,2699.0,50,121,25.59,150.5,132,29.33,345.1,2,2.24,8.3,97,8.28,183.9,408,0,0,0
86,3,0,4997.0,45,73,39.42,231.9,123,14.1,165.9,3,3.11,11.5,86,10.16,225.7,415,0,0,0
74,1,0,1922.0,1,79,35.21,207.1,100,15.47,182.0,8,2.0,7.4,73,10.52,233.7,415,0,0,0
178,2,0,2372.0,23,104,38.32,225.4,90,9.41,110.7,5,4.13,15.3,109,6.03,134.1,510,0,0,1
95,1,45,3384.0,9,115,19.79,116.4,123,24.11,283.7,4,3.46,12.8,103,12.83,285.2,408,0,1,0
85,0,0,1344.0,4,104,33.27,195.7,121,15.55,182.9,9,2.32,8.6,110,14.61,324.7,415,0,0,0
81,0,0,649.0,17,99,13.5,79.4,90,12.3,144.7,5,2.46,9.1,114,9.21,204.7,510,0,0,0
41,6,0,3185.0,2,114,17.49,102.9,119,9.17,107.9,4,2.97,11.0,99,12.49,277.6,415,0,0,1
217,0,0,4088.0,46,74,16.95,99.7,97,15.56,183.1,4,3.89,14.4,73,9.91,220.3,510,0,0,0
79,0,0,3630.0,20,107,36.28,213.4,82,14.98,176.2,4,2.13,7.9,125,8.1,180.1,415,0,0,0
15,5,0,3641.0,6,103,31.47,185.1,148,16.47,193.8,6,3.56,13.2,79,13.73,305.2,415,0,0,0
96,3,0,3473.0,22,101,28.31,166.5,108,6.66,78.3,10,3.11,11.5,112,9.99,221.9,415,0,0,0
140,1,0,4219.0,38,100,37.42,220.1,112,15.49,182.2,8,3.13,11.6,98,11.26,250.3,415,0,0,0
102,0,0,505.0,5,117,13.33,78.4,113,18.25,214.7,5,1.94,7.2,75,5.38,119.5,415,1,0,0
67,1,0,2076.0,4,93,17.48,102.8,91,11.71,137.8,5,2.4,8.9,110,7.15,158.9,510,0,0,0
136,0,22,2551.0,31,115,27.25,160.3,88,23.22,273.2,2,3.16,11.7,89,9.14,203.2,415,1,1,1
105,1,0,2814.0,17,134,30.82,181.3,84,11.56,136.0,3,2.78,10.3,122,12.2,271.2,415,0,0,0
38,1,0,2314.0,24,113,47.79,281.1,82,20.07,236.1,3,2.94,10.9,60,10.35,230.1,510,0,0,1
91,3,0,168.0,4,56,29.33,172.5,70,23.5,276.5,2,1.86,6.9,90,8.14,180.9,510,0,0,0
110,1,0,3735.0,6,91,42.72,251.3,95,17.61,207.2,2,3.48,12.9,70,11.21,249.0,415,0,0,1
74,1,0,2051.0,14,103,24.12,141.9,110,17.09,201.0,11,2.94,10.9,117,9.5,211.2,408,0,0,0
79,3,30,3550.0,39,96,25.16,148.0,128,12.72,149.6,5,2.62,9.7,99,9.91,220.3,415,0,1,0
114,2,0,3422.0,42,72,34.12,200.7,79,23.05,271.2,7,3.62,13.4,97,8.47,188.2,415,1,0,1
44,5,0,4436.0,49,83,40.51,238.3,112,16.46,193.7,6,2.54,9.4,79,7.55,167.7,510,0,0,0
107,2,0,385.0,25,103,37.42,220.1,94,17.03,200.4,5,2.0,7.4,147,12.27,272.6,415,0,0,0
104,0,15,3032.0,48,99,21.2,124.7,108,16.01,188.3,3,2.16,8.0,95,9.39,208.6,510,0,1,0
98,1,0,4549.0,40,101,24.99,147.0,89,17.21,202.5,3,2.48,9.2,97,11.29,250.8,415,0,0,0
60,2,0,2649.0,39,107,33.01,194.2,107,14.79,174.0,2,3.02,11.2,83,4.02,89.3,408,0,0,0
138,0,33,534.0,2,91,36.53,214.9,97,24.54,288.7,2,2.19,8.1,64,11.82,262.7,408,0,1,0
89,1,0,4559.0,32,94,45.87,269.8,125,19.3,227.0,6,1.27,4.7,135,9.55,212.2,408,0,0,1
22,2,29,4611.0,30,147,25.7,151.2,135,17.27,203.2,2,3.0,11.1,98,13.32,296.1,408,0,1,0
69,1,0,493.0,32,110,18.92,111.3,107,19.28,226.8,12,2.75,10.2,66,8.44,187.6,415,0,0,0
106,0,0,3036.0,3,120,46.55,273.8,104,12.69,149.3,3,3.02,11.2,127,8.73,193.9,408,0,0,0
104,1,0,3938.0,42,88,24.24,142.6,96,7.26,85.4,4,3.78,14.0,80,11.09,246.4,510,0,0,0
174,3,0,3624.0,36,49,30.26,178.0,83,12.03,141.5,5,1.67,6.2,114,11.93,265.1,408,0,0,0
127,1,33,3826.0,40,94,30.69,180.5,107,20.56,241.9,2,2.0,7.4,113,10.14,225.4,510,0,1,0
2,1,27,909.0,50,125,24.09,141.7,136,13.66,160.7,2,2.51,9.3,81,7.66,170.3,415,0,1,0
91,1,0,3576.0,15,73,49.18,289.3,86,15.28,179.8,7,1.73,6.4,94,8.4,186.7,415,0,0,1
34,2,26,3252.0,6,91,32.88,193.4,94,16.86,198.3,5,2.57,9.5,94,11.57,257.2,510,0,1,0
111,1,0,2762.0,34,92,31.31,184.2,96,18.28,215.0,4,3.05,11.3,64,4.5,100.1,510,0,0,0
110,2,30,4349.0,43,87,24.5,144.1,88,19.53,229.8,4,3.35,12.4,90,7.86,174.7,415,0,1,0
65,3,0,3611.0,14,84,30.65,180.3,129,16.99,199.9,1,3.27,12.1,62,12.6,280.1,415,0,0,0
51,1,24,130.0,18,76,30.46,179.2,64,21.53,253.3,3,4.08,15.1,108,8.84,196.5,510,0,1,0
64,2,0,3406.0,47,91,8.6,50.6,78,26.26,308.9,5,3.7,13.7,114,11.49,255.4,510,0,0,0
117,2,0,2719.0,20,73,38.03,223.7,69,17.44,205.2,1,3.0,11.1,51,12.73,282.9,415,0,0,0
38,1,0,2222.0,17,110,37.49,220.5,114,15.37,180.8,7,1.51,5.6,102,7.04,156.5,415,0,0,0
112,2,0,4877.0,7,110,36.99,217.6,105,16.63,195.7,8,2.81,10.4,106,8.05,178.8,415,1,0,0
48,2,37,4963.0,14,81,23.51,138.3,74,15.95,187.6,1,3.13,11.6,113,7.11,158.0,415,0,1,0
105,2,0,3000.0,50,86,27.25,160.3,80,16.59,195.2,3,3.43,12.7,109,7.35,163.3,408,0,0,0
140,6,0,1166.0,41,67,32.61,191.8,52,22.19,261.1,3,2.92,10.8,112,11.37,252.7,415,0,0,0
67,3,0,314.0,48,102,28.32,166.6,110,19.24,226.3,6,2.46,9.1,121,6.62,147.2,415,0,0,0
43,1,24,3348.0,44,109,35.19,207.0,100,15.44,181.7,6,1.54,5.7,111,6.69,148.7,510,0,1,0
185,0,18,2313.0,41,112,17.66,103.9,111,19.55,230.0,5,2.3,8.5,119,7.01,155.7,408,0,1,0
99,2,0,3218.0,10,103,36.53,214.9,121,18.56,218.4,3,2.59,9.6,110,12.27,272.6,510,0,0,0
52,1,0,1903.0,15,122,28.2,165.9,107,18.04,212.2,3,2.24,8.3,94,9.09,202.1,415,0,0,0
200,1,29,2304.0,12,95,15.67,92.2,101,17.0,200.0,1,1.54,5.7,99,5.36,119.1,415,1,1,1
82,1,0,3150.0,36,106,30.99,182.3,102,22.09,259.9,6,2.94,10.9,98,6.77,150.5,408,0,0,0
143,1,0,4865.0,47,94,35.94,211.4,89,15.68,184.5,5,1.49,5.5,108,10.94,243.2,415,0,0,1
71,0,27,3092.0,2,118,25.7,151.2,82,19.38,228.0,17,1.51,5.6,113,7.64,169.8,415,0,1,0
124,2,0,4774.0,47,64,30.4,178.8,118,19.21,226.0,4,1.49,5.5,89,10.82,240.5,510,0,0,0
172,0,0,2191.0,27,90,23.12,136.0,89,15.64,184.0,3,1.49,5.5,48,6.19,137.5,415,0,0,0
97,2,0,3928.0,30,110,14.81,87.1,110,17.18,202.1,4,3.89,14.4,89,6.21,137.9,415,0,0,0
120,3,0,4980.0,50,87,28.73,169.0,93,9.44,111.1,3,3.29,12.2,102,5.34,118.7,408,0,0,0
