NUM_00,CAT_00,NUM_01,CAT_01,NUM_02,CAT_02,CAT_03,CAT_04,CAT_05,CAT_06,NUM_03,NUM_04,NUM_05,CAT_07,target
35,Private,381583.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Other,Male,0.0,0.0,45,United-States,1
50,Private,50178.0,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40,United-States,1
59,,147989.0,HS-grad,9,Widowed,,Not-in-family,White,Female,0.0,0.0,35,United-States,0
43,Self-emp-not-inc,182217.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,35,United-States,0
23,Private,187513.0,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40,United-States,0
18,,189041.0,HS-grad,9,Never-married,,Other-relative,White,Male,0.0,0.0,40,United-States,0
46,Private,166546.0,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,24,United-States,0
44,Federal-gov,244054.0,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0.0,0.0,60,United-States,1
67,,92061.0,HS-grad,9,Widowed,,Other-relative,White,Female,0.0,0.0,8,United-States,0
35,Private,491000.0,Assoc-voc,11,Divorced,Prof-specialty,Own-child,Black,Male,0.0,0.0,40,United-States,0
32,Private,375833.0,11th,7,Never-married,Craft-repair,Other-relative,White,Male,0.0,0.0,40,United-States,0
31,Private,561334.0,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40,United-States,0
36,Private,268292.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,41,United-States,0
66,Private,275918.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,10605.0,0.0,40,United-States,1
54,State-gov,32778.0,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40,United-States,0
50,Local-gov,124963.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1977.0,35,United-States,1
17,Private,209949.0,11th,7,Never-married,Sales,Own-child,White,Female,0.0,1602.0,12,United-States,0
46,Private,161508.0,10th,6,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,40,United-States,0
29,Private,178778.0,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40,United-States,0
36,Private,29984.0,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,0
44,Local-gov,196456.0,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,1669.0,40,United-States,0
25,Private,193773.0,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0.0,0.0,35,United-States,0
64,Self-emp-not-inc,21174.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,20,United-States,0
24,Private,300584.0,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,40,United-States,0
28,Private,183780.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,1740.0,40,United-States,0
49,,312552.0,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0.0,2002.0,70,United-States,0
29,Self-emp-not-inc,239511.0,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,50,United-States,0
23,Private,329174.0,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40,United-States,0
54,Private,249352.0,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40,United-States,0
31,Private,111567.0,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40,United-States,1
34,Private,143526.0,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40,United-States,0
29,Private,180271.0,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,40,United-States,0
50,Private,150941.0,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,44,United-States,0
32,Private,323985.0,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,45,United-States,0
17,Private,74706.0,11th,7,Never-married,Priv-house-serv,Own-child,White,Male,0.0,0.0,20,United-States,0
50,Local-gov,168672.0,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1902.0,40,United-States,1
21,Private,316184.0,HS-grad,9,Never-married,Other-service,Other-relative,Black,Male,0.0,0.0,40,United-States,0
25,Private,250038.0,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40,,0
27,Private,307724.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,,0
34,Private,203408.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,50,United-States,1
42,Private,247695.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45,United-States,1
39,Private,188069.0,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,25,United-States,0
22,,189203.0,Assoc-acdm,12,Never-married,,Other-relative,White,Male,0.0,0.0,15,United-States,0
30,Private,207284.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,0
45,Private,137946.0,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,50,United-States,0
31,Self-emp-not-inc,265807.0,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,3137.0,0.0,50,United-States,0
19,,214087.0,HS-grad,9,Never-married,,Own-child,White,Male,0.0,0.0,40,United-States,0
50,Self-emp-not-inc,143535.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,0
51,Private,79324.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,0
33,Private,156464.0,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50,United-States,1
42,Private,364832.0,7th-8th,4,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40,United-States,0
18,Private,311795.0,12th,8,Never-married,Sales,Own-child,Black,Female,0.0,0.0,20,United-States,0
60,State-gov,97030.0,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,35,United-States,0
59,Local-gov,240030.0,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
37,Private,116358.0,HS-grad,9,Never-married,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,27828.0,0.0,48,United-States,1
47,Private,289517.0,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,1
20,Private,60639.0,Some-college,10,Never-married,Sales,Own-child,White,Female,0.0,0.0,28,United-States,0
20,Private,143604.0,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40,United-States,0
47,Local-gov,319205.0,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,0
19,Private,343200.0,Some-college,10,Never-married,Sales,Own-child,White,Female,0.0,0.0,25,United-States,0
37,Private,168941.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55,United-States,1
37,Private,212826.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,40,United-States,0
69,Private,108196.0,9th,5,Never-married,Craft-repair,Other-relative,White,Male,2993.0,0.0,40,United-States,0
34,Private,255830.0,Assoc-acdm,12,Divorced,Craft-repair,Unmarried,Black,Female,7443.0,0.0,40,United-States,0
43,Private,208613.0,Prof-school,15,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,99999.0,0.0,40,United-States,1
37,State-gov,93225.0,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,0
54,Private,343333.0,Bachelors,13,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,80,United-States,1
70,Private,235781.0,Some-college,10,Divorced,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40,Vietnam,0
42,State-gov,24264.0,Some-college,10,Divorced,Transport-moving,Unmarried,White,Male,0.0,0.0,38,United-States,0
36,Private,76417.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,52,United-States,0
22,Private,215395.0,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,37,United-States,0
35,Self-emp-not-inc,185848.0,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,4650.0,0.0,50,United-States,0
18,Private,131825.0,11th,7,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,21,United-States,0
39,Private,107038.0,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40,United-States,0
24,Private,215712.0,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,35,United-States,0
21,Private,383603.0,10th,6,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,35,United-States,0
59,,259673.0,Some-college,10,Married-civ-spouse,,Husband,Other,Male,0.0,0.0,40,Puerto-Rico,0
32,Self-emp-not-inc,34572.0,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0.0,0.0,65,United-States,0
20,,163665.0,HS-grad,9,Never-married,,Own-child,White,Female,0.0,0.0,20,United-States,0
44,Private,203761.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,1
49,State-gov,133917.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,1902.0,60,,1
39,Private,200153.0,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40,United-States,0
35,Private,152909.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,45,United-States,1
27,Private,178713.0,11th,7,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,35,United-States,0
46,State-gov,114396.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
90,Private,206667.0,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40,United-States,1
60,Private,258869.0,Doctorate,16,Separated,Priv-house-serv,Unmarried,White,Female,0.0,0.0,30,Nicaragua,0
43,Private,210013.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
79,Local-gov,146244.0,Doctorate,16,Widowed,Prof-specialty,Unmarried,White,Female,0.0,0.0,40,United-States,0
32,State-gov,119033.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,1
44,Local-gov,203761.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
22,Private,257017.0,Assoc-voc,11,Never-married,Other-service,Other-relative,Black,Male,0.0,0.0,52,United-States,0
57,Self-emp-not-inc,204387.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,10,United-States,1
37,Private,95855.0,11th,7,Divorced,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,40,United-States,0
40,Private,206049.0,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,0
44,Private,142968.0,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,40,United-States,0
31,Private,120460.0,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50,United-States,1
41,Private,149909.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7688.0,0.0,50,United-States,1
22,,327060.0,HS-grad,9,Never-married,,Unmarried,Black,Male,0.0,0.0,8,United-States,0
28,Private,156257.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60,United-States,1
30,Federal-gov,76313.0,HS-grad,9,Married-civ-spouse,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Male,0.0,0.0,48,United-States,0
45,Private,79646.0,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,70,United-States,0
32,Private,102858.0,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2002.0,42,United-States,0
30,Private,140011.0,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,53,United-States,0
46,Private,273771.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,40,United-States,1
51,Private,163826.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,1
35,Private,190728.0,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40,United-States,0
50,Private,195638.0,10th,6,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,0
18,Private,115725.0,11th,7,Never-married,Other-service,Own-child,White,Female,0.0,0.0,12,United-States,0
52,Private,145548.0,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,1
22,Private,254293.0,12th,8,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40,United-States,0
42,Private,97688.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7298.0,0.0,40,United-States,1
41,Private,187881.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,3942.0,0.0,40,United-States,0
22,Private,283029.0,9th,5,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,54,United-States,0
61,Local-gov,177189.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,42,United-States,0
63,,186809.0,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0.0,0.0,30,United-States,1
20,,150084.0,HS-grad,9,Never-married,,Own-child,White,Male,0.0,0.0,25,United-States,0
22,Private,148431.0,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Other,Female,0.0,0.0,40,United-States,0
32,Private,281219.0,Assoc-voc,11,Divorced,Sales,Unmarried,White,Female,0.0,1380.0,40,United-States,0
78,Local-gov,87052.0,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,5,United-States,0
18,,163085.0,HS-grad,9,Separated,,Own-child,White,Male,0.0,0.0,20,United-States,0
64,Private,301352.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
41,State-gov,309056.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,1
26,Self-emp-inc,66872.0,12th,8,Married-civ-spouse,Sales,Husband,Other,Male,0.0,0.0,98,Dominican-Republic,0
40,Private,195124.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,Columbia,0
50,Private,162327.0,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,1902.0,50,,1
34,Local-gov,243867.0,11th,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,40,United-States,0
33,Private,261943.0,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,Guatemala,0
29,,78529.0,10th,6,Separated,,Unmarried,White,Female,0.0,0.0,12,United-States,0
49,Private,196360.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,46,United-States,1
58,Private,116901.0,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,25,United-States,0
25,Private,138111.0,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,2174.0,0.0,40,United-States,0
44,Private,30126.0,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,0
25,Local-gov,136357.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
51,Self-emp-not-inc,95435.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60,United-States,1
44,Private,166740.0,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,45,United-States,0
39,Private,48063.0,12th,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,32,United-States,0
46,Private,332884.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298.0,0.0,65,United-States,1
43,Local-gov,413760.0,Some-college,10,Separated,Craft-repair,Not-in-family,Black,Male,0.0,0.0,40,United-States,0
30,Private,55291.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
62,Local-gov,203525.0,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,2829.0,0.0,40,United-States,0
46,Private,155659.0,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,Germany,1
73,,180603.0,HS-grad,9,Widowed,,Not-in-family,White,Female,0.0,0.0,8,United-States,0
36,Self-emp-inc,102729.0,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,70,United-States,0
29,Private,180758.0,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,60,United-States,0
50,Private,273534.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,30,United-States,0
36,Local-gov,188798.0,11th,7,Separated,Prof-specialty,Unmarried,Other,Female,0.0,0.0,30,United-States,0
22,Private,509048.0,HS-grad,9,Never-married,Sales,Other-relative,Black,Female,0.0,0.0,37,United-States,0
43,Private,238530.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
27,Private,198197.0,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,45,United-States,0
50,,146015.0,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40,United-States,1
33,Private,251990.0,HS-grad,9,Separated,Adm-clerical,Not-in-family,Other,Male,0.0,0.0,37,United-States,0
40,Self-emp-not-inc,266324.0,Some-college,10,Divorced,Exec-managerial,Other-relative,White,Male,0.0,1564.0,70,Iran,1
73,Local-gov,232871.0,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,White,Male,2228.0,0.0,10,United-States,0
21,Private,60668.0,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,50,United-States,0
38,Private,179352.0,Assoc-acdm,12,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,0
25,,257006.0,11th,7,Divorced,,Unmarried,White,Female,0.0,0.0,40,United-States,0
37,Private,60313.0,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,40,United-States,0
17,Private,100828.0,11th,7,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,20,United-States,0
56,Private,204745.0,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,3325.0,0.0,45,United-States,0
20,Private,68358.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,12,United-States,0
45,Private,168262.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,1887.0,40,United-States,1
38,Private,190895.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298.0,0.0,50,United-States,1
39,Private,316211.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60,United-States,1
25,Private,22546.0,Bachelors,13,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,60,United-States,0
43,Private,191547.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40,Mexico,0
63,Self-emp-not-inc,177832.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,80,United-States,0
51,Private,179646.0,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,0
34,Private,192002.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
53,Private,144361.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,38,United-States,0
24,Private,24243.0,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0.0,1590.0,40,United-States,0
46,Private,73019.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,0
32,Local-gov,300687.0,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Male,0.0,0.0,40,United-States,0
19,Local-gov,292962.0,HS-grad,9,Never-married,Craft-repair,Other-relative,Black,Female,0.0,0.0,40,United-States,0
57,Private,548256.0,12th,8,Married-civ-spouse,Transport-moving,Husband,Black,Male,7688.0,0.0,40,United-States,1
18,Private,37720.0,10th,6,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40,United-States,0
27,Private,207213.0,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40,United-States,0
26,Private,274724.0,Some-college,10,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,40,Nicaragua,0
28,Self-emp-inc,167737.0,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,5178.0,0.0,40,United-States,1
29,Private,201017.0,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,55,Scotland,0
31,Local-gov,188798.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50,United-States,0
19,Private,280146.0,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,20,United-States,0
61,Private,97128.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45,United-States,1
25,Self-emp-not-inc,55048.0,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,36,United-States,0
90,Local-gov,188242.0,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,11678.0,0.0,40,United-States,1
59,Private,169611.0,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0.0,0.0,40,United-States,0
19,,307837.0,Some-college,10,Never-married,,Own-child,White,Male,0.0,0.0,40,United-States,0
25,Private,57512.0,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,45,United-States,0
55,Federal-gov,54566.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,0
22,Private,359759.0,Some-college,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,20,Philippines,0
50,Private,31621.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,1
64,Private,298301.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,United-States,0
46,,110243.0,Masters,14,Married-civ-spouse,,Husband,White,Male,0.0,1977.0,20,United-States,1
42,Local-gov,55363.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55,United-States,1
20,State-gov,199884.0,Some-college,10,Never-married,Other-service,Own-child,White,Female,0.0,0.0,10,United-States,0
41,Private,291569.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,43,United-States,0
61,Self-emp-not-inc,96073.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,England,1
30,Private,325509.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35,United-States,0
33,Private,182423.0,HS-grad,9,Divorced,Other-service,Unmarried,Black,Male,0.0,0.0,40,United-States,0
52,Private,145081.0,7th-8th,4,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0.0,0.0,40,United-States,0
22,,148955.0,Some-college,10,Never-married,,Own-child,Asian-Pac-Islander,Female,0.0,0.0,15,South,0
36,Private,390243.0,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0.0,0.0,40,United-States,0
19,Private,81961.0,Some-college,10,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20,United-States,0
22,Private,254351.0,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,45,United-States,0
29,Private,197932.0,Some-college,10,Separated,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,30,Guatemala,0
39,Private,299828.0,5th-6th,3,Separated,Sales,Unmarried,Black,Female,0.0,0.0,30,Puerto-Rico,0
41,Private,304605.0,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,United-States,1
54,Self-emp-not-inc,180522.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,70,United-States,0
25,State-gov,150083.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,20,United-States,0
43,Private,339767.0,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,20,England,1
27,Private,169958.0,5th-6th,3,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40,,0
32,Private,390997.0,1st-4th,2,Never-married,Farming-fishing,Not-in-family,Other,Male,0.0,0.0,50,Mexico,0
45,Private,135339.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,45,United-States,0
39,Local-gov,218490.0,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,1
47,,89806.0,Some-college,10,Divorced,,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,35,United-States,0
19,State-gov,56424.0,12th,8,Never-married,Transport-moving,Own-child,Black,Male,0.0,0.0,20,United-States,0
41,Private,290660.0,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,7688.0,0.0,55,United-States,1
38,State-gov,31352.0,Some-college,10,Divorced,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,40,United-States,1
21,Local-gov,309348.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,594.0,0.0,4,United-States,0
59,Local-gov,120617.0,HS-grad,9,Separated,Protective-serv,Unmarried,Black,Female,0.0,0.0,40,United-States,0
21,,191806.0,Some-college,10,Never-married,,Own-child,White,Male,0.0,0.0,75,United-States,0
25,Private,404951.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,38,United-States,0
48,Local-gov,407495.0,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,56,United-States,1
19,State-gov,175507.0,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,18,United-States,0
31,Local-gov,209103.0,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,3464.0,0.0,45,United-States,0
56,Private,133819.0,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,0
61,Private,205266.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,0
33,Private,168981.0,1st-4th,2,Never-married,Sales,Own-child,White,Female,0.0,0.0,24,United-States,0
30,Private,212237.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1740.0,45,United-States,0
36,Private,31438.0,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,43,United-States,0
35,State-gov,237873.0,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,40,United-States,0
33,Private,197424.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013.0,0.0,40,United-States,0
36,Private,49794.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,United-States,0
20,Private,190423.0,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,20,United-States,0
25,Private,427744.0,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,0
