NUM_00,CAT_00,CAT_01,CAT_02,CAT_03,NUM_01,CAT_04,CAT_05,CAT_06,NUM_02,CAT_07,NUM_03,NUM_04,NUM_05,NUM_06,CAT_08,target
34,blue-collar,married,primary,no,139.0,yes,no,unknown,9,may,106.0,1,-1.0,0.0,unknown,0
35,student,single,secondary,no,2960.0,yes,no,unknown,30,may,123.0,2,-1.0,0.0,unknown,0
27,entrepreneur,married,tertiary,no,1991.0,no,yes,cellular,7,sep,510.0,1,-1.0,0.0,unknown,0
35,blue-collar,married,secondary,no,-185.0,yes,yes,unknown,27,may,130.0,2,-1.0,0.0,unknown,0
50,admin.,married,secondary,no,159.0,yes,no,unknown,7,may,216.0,2,-1.0,0.0,unknown,0
47,management,married,unknown,no,555.0,yes,no,cellular,17,jul,179.0,1,-1.0,0.0,unknown,0
30,services,married,secondary,no,-95.0,yes,yes,unknown,26,may,306.0,3,-1.0,0.0,unknown,0
59,blue-collar,married,secondary,no,0.0,no,no,telephone,24,jul,393.0,3,-1.0,0.0,unknown,0
24,blue-collar,married,secondary,no,237.0,yes,no,unknown,12,may,200.0,2,-1.0,0.0,unknown,0
30,technician,single,secondary,no,167.0,no,no,unknown,14,sep,9.0,1,-1.0,0.0,unknown,0
33,admin.,married,secondary,no,51.0,yes,yes,cellular,25,oct,253.0,1,284.0,3.0,success,1
42,technician,married,secondary,no,219.0,yes,yes,cellular,7,aug,186.0,3,-1.0,0.0,unknown,0
49,retired,married,unknown,no,247.0,no,no,unknown,15,may,213.0,2,-1.0,0.0,unknown,0
32,technician,married,tertiary,no,52.0,yes,yes,cellular,5,may,188.0,1,-1.0,0.0,unknown,0
37,entrepreneur,married,tertiary,yes,-456.0,yes,yes,unknown,20,jun,42.0,7,-1.0,0.0,unknown,0
39,technician,married,secondary,no,0.0,yes,yes,cellular,21,nov,83.0,1,-1.0,0.0,unknown,0
45,management,married,unknown,no,9051.0,yes,no,unknown,19,may,124.0,63,-1.0,0.0,unknown,0
54,self-employed,married,unknown,no,204.0,no,no,cellular,27,aug,231.0,5,-1.0,0.0,unknown,0
29,management,single,tertiary,no,617.0,yes,no,unknown,19,may,387.0,1,-1.0,0.0,unknown,0
27,technician,married,secondary,no,58.0,yes,no,unknown,28,may,82.0,1,-1.0,0.0,unknown,0
85,retired,married,primary,no,98.0,no,no,cellular,30,apr,416.0,1,-1.0,0.0,unknown,1
36,management,married,tertiary,no,481.0,yes,no,cellular,13,may,215.0,1,175.0,3.0,failure,0
45,technician,divorced,secondary,no,23.0,yes,no,unknown,27,may,62.0,4,-1.0,0.0,unknown,0
42,technician,single,secondary,no,77.0,no,yes,cellular,7,aug,152.0,2,-1.0,0.0,unknown,0
45,management,divorced,tertiary,no,-96.0,no,yes,cellular,20,aug,95.0,2,-1.0,0.0,unknown,0
30,blue-collar,married,secondary,no,514.0,yes,no,cellular,11,may,102.0,3,-1.0,0.0,unknown,0
29,technician,single,secondary,no,401.0,yes,no,cellular,5,feb,127.0,2,-1.0,0.0,unknown,0
33,management,single,tertiary,no,0.0,no,no,cellular,20,aug,291.0,1,-1.0,0.0,unknown,0
31,services,single,secondary,no,181.0,no,no,cellular,12,aug,182.0,1,104.0,1.0,success,1
30,self-employed,married,unknown,no,1712.0,no,no,cellular,29,jan,213.0,3,190.0,2.0,failure,0
33,management,single,tertiary,no,5437.0,no,no,cellular,7,oct,201.0,1,58.0,3.0,failure,1
28,self-employed,single,tertiary,no,5215.0,no,no,cellular,2,jun,673.0,1,-1.0,0.0,unknown,0
55,technician,married,secondary,no,2055.0,yes,no,unknown,16,may,1023.0,4,-1.0,0.0,unknown,0
31,admin.,married,secondary,no,728.0,yes,yes,cellular,15,may,152.0,1,352.0,4.0,failure,0
47,technician,married,secondary,no,0.0,yes,no,cellular,25,may,234.0,1,-1.0,0.0,unknown,0
40,management,married,tertiary,no,42.0,no,yes,cellular,18,aug,215.0,6,-1.0,0.0,unknown,0
35,blue-collar,married,secondary,no,592.0,yes,no,unknown,21,may,74.0,1,-1.0,0.0,unknown,0
29,blue-collar,married,secondary,no,201.0,yes,no,unknown,28,may,180.0,2,-1.0,0.0,unknown,0
34,services,married,secondary,no,-52.0,no,no,unknown,13,aug,12.0,1,-1.0,0.0,unknown,0
31,blue-collar,married,secondary,no,2289.0,yes,yes,cellular,20,apr,79.0,1,151.0,1.0,failure,0
32,unemployed,single,secondary,no,104.0,no,no,cellular,4,feb,233.0,3,-1.0,0.0,unknown,0
33,services,married,secondary,no,1397.0,yes,no,cellular,16,apr,370.0,1,146.0,3.0,failure,0
35,admin.,married,secondary,no,907.0,no,yes,unknown,2,jul,97.0,4,-1.0,0.0,unknown,0
50,admin.,married,secondary,no,1906.0,no,no,unknown,16,may,174.0,17,-1.0,0.0,unknown,0
39,management,single,tertiary,no,2258.0,yes,no,cellular,31,jul,255.0,2,-1.0,0.0,unknown,0
35,management,married,tertiary,no,46.0,yes,no,cellular,13,aug,96.0,2,-1.0,0.0,unknown,0
57,management,married,tertiary,no,179.0,no,no,cellular,31,jul,190.0,2,-1.0,0.0,unknown,0
38,admin.,single,secondary,no,100.0,yes,no,unknown,7,may,786.0,1,-1.0,0.0,unknown,1
69,technician,married,secondary,no,9064.0,no,no,cellular,7,aug,714.0,1,-1.0,0.0,unknown,1
41,blue-collar,married,secondary,no,2413.0,no,no,unknown,16,jun,64.0,3,-1.0,0.0,unknown,0
28,services,single,secondary,no,3028.0,yes,no,cellular,17,apr,183.0,1,-1.0,0.0,unknown,0
57,entrepreneur,married,secondary,no,905.0,no,no,cellular,7,aug,121.0,1,-1.0,0.0,unknown,0
37,blue-collar,married,tertiary,no,359.0,no,yes,cellular,7,aug,3422.0,2,-1.0,0.0,unknown,0
27,services,married,secondary,no,379.0,no,yes,cellular,7,jul,269.0,2,-1.0,0.0,unknown,0
33,admin.,married,unknown,no,2780.0,no,no,cellular,19,nov,485.0,1,-1.0,0.0,unknown,1
55,retired,divorced,primary,no,1420.0,no,no,unknown,23,jun,655.0,4,-1.0,0.0,unknown,0
40,services,married,primary,no,1082.0,yes,no,unknown,30,may,854.0,2,-1.0,0.0,unknown,1
50,blue-collar,married,primary,no,4108.0,yes,no,cellular,7,aug,526.0,2,-1.0,0.0,unknown,1
63,retired,married,secondary,no,2747.0,no,no,cellular,11,sep,113.0,1,80.0,1.0,failure,0
42,admin.,single,secondary,no,0.0,yes,no,cellular,5,may,127.0,1,-1.0,0.0,unknown,0
42,management,married,primary,no,860.0,yes,no,unknown,15,may,90.0,3,-1.0,0.0,unknown,0
29,admin.,married,secondary,no,396.0,yes,no,unknown,30,may,205.0,2,-1.0,0.0,unknown,0
36,blue-collar,married,primary,no,578.0,yes,no,cellular,13,may,130.0,2,-1.0,0.0,unknown,0
73,retired,married,primary,no,1388.0,no,no,telephone,25,oct,254.0,1,97.0,6.0,failure,0
66,housemaid,divorced,primary,no,204.0,no,no,telephone,13,aug,213.0,1,-1.0,0.0,unknown,0
38,management,single,tertiary,no,8.0,yes,no,cellular,28,jul,219.0,2,-1.0,0.0,unknown,0
27,unemployed,single,secondary,no,0.0,yes,no,cellular,21,jul,53.0,6,-1.0,0.0,unknown,0
48,services,married,primary,no,1496.0,yes,no,telephone,29,jan,284.0,2,258.0,2.0,failure,0
44,blue-collar,married,primary,no,-82.0,no,yes,unknown,17,jun,181.0,1,-1.0,0.0,unknown,0
45,management,married,tertiary,no,0.0,no,no,cellular,22,aug,112.0,3,-1.0,0.0,unknown,0
44,services,married,secondary,no,-254.0,no,no,unknown,20,jun,25.0,1,-1.0,0.0,unknown,0
45,blue-collar,married,secondary,no,430.0,no,yes,cellular,21,aug,140.0,2,-1.0,0.0,unknown,0
57,technician,married,primary,no,0.0,no,no,unknown,5,may,98.0,1,-1.0,0.0,unknown,0
44,management,married,tertiary,no,368.0,no,no,cellular,9,jul,73.0,3,-1.0,0.0,unknown,0
53,technician,married,secondary,no,428.0,no,no,cellular,19,aug,609.0,4,-1.0,0.0,unknown,0
31,admin.,married,secondary,no,782.0,yes,no,cellular,20,nov,427.0,1,-1.0,0.0,unknown,0
27,blue-collar,married,secondary,no,556.0,yes,no,cellular,9,feb,11.0,7,-1.0,0.0,unknown,0
60,retired,married,tertiary,no,2196.0,no,no,cellular,15,jun,318.0,3,-1.0,0.0,unknown,0
55,blue-collar,married,secondary,no,3919.0,no,no,cellular,16,jul,26.0,2,-1.0,0.0,unknown,0
58,admin.,married,secondary,no,3735.0,no,no,cellular,17,nov,91.0,2,-1.0,0.0,unknown,0
38,services,married,secondary,no,8876.0,no,no,cellular,2,feb,280.0,1,75.0,1.0,failure,0
33,blue-collar,married,primary,no,359.0,yes,yes,cellular,16,apr,130.0,1,148.0,1.0,failure,0
48,management,married,tertiary,no,567.0,no,no,cellular,27,aug,20.0,34,-1.0,0.0,unknown,0
34,blue-collar,married,primary,no,60.0,yes,no,unknown,26,may,23.0,10,-1.0,0.0,unknown,0
42,management,single,tertiary,no,100.0,no,no,cellular,7,aug,64.0,2,-1.0,0.0,unknown,0
44,admin.,married,secondary,no,1423.0,yes,no,unknown,13,may,162.0,4,-1.0,0.0,unknown,0
29,technician,married,tertiary,no,4557.0,no,no,cellular,28,jan,103.0,2,-1.0,0.0,unknown,0
38,admin.,single,secondary,no,623.0,yes,yes,unknown,29,may,44.0,1,-1.0,0.0,unknown,0
49,blue-collar,divorced,primary,no,0.0,yes,no,cellular,6,may,305.0,1,281.0,2.0,failure,0
33,technician,single,tertiary,no,213.0,no,no,cellular,21,aug,152.0,2,-1.0,0.0,unknown,0
26,blue-collar,single,primary,no,102.0,yes,no,unknown,16,may,46.0,1,-1.0,0.0,unknown,0
54,entrepreneur,married,unknown,no,19.0,yes,no,cellular,8,may,103.0,1,368.0,1.0,failure,0
26,services,single,secondary,no,128.0,yes,yes,unknown,4,jun,264.0,2,-1.0,0.0,unknown,0
55,admin.,married,secondary,no,512.0,no,no,cellular,18,aug,115.0,4,-1.0,0.0,unknown,0
53,unemployed,married,primary,no,142.0,no,no,cellular,30,apr,168.0,2,-1.0,0.0,unknown,0
37,unknown,married,primary,no,808.0,no,no,unknown,5,jun,228.0,2,-1.0,0.0,unknown,0
30,management,single,tertiary,no,254.0,no,no,cellular,21,aug,202.0,1,-1.0,0.0,unknown,0
41,self-employed,single,tertiary,no,10346.0,no,no,cellular,14,dec,352.0,1,182.0,3.0,success,0
34,technician,married,secondary,no,367.0,yes,no,unknown,6,may,140.0,1,-1.0,0.0,unknown,0
56,blue-collar,married,primary,no,547.0,no,no,unknown,9,jun,84.0,1,-1.0,0.0,unknown,0
28,management,married,tertiary,no,3516.0,no,no,cellular,17,jul,232.0,1,-1.0,0.0,unknown,0
38,blue-collar,married,primary,no,7944.0,no,no,unknown,17,jun,116.0,3,-1.0,0.0,unknown,0
34,services,single,secondary,no,215.0,no,no,cellular,28,jul,56.0,5,-1.0,0.0,unknown,0
51,management,married,tertiary,no,-15.0,no,no,cellular,25,jul,212.0,2,-1.0,0.0,unknown,0
36,entrepreneur,married,unknown,no,298.0,yes,no,unknown,8,may,215.0,1,-1.0,0.0,unknown,0
59,retired,married,tertiary,no,2512.0,no,no,cellular,29,jul,167.0,4,-1.0,0.0,unknown,0
32,services,divorced,tertiary,no,376.0,yes,no,unknown,20,may,102.0,2,-1.0,0.0,unknown,0
39,admin.,divorced,secondary,no,43.0,yes,no,cellular,4,feb,108.0,1,-1.0,0.0,unknown,0
57,retired,married,primary,no,3123.0,yes,no,unknown,15,may,178.0,1,-1.0,0.0,unknown,0
26,blue-collar,single,tertiary,no,1527.0,no,no,cellular,5,feb,167.0,1,-1.0,0.0,unknown,0
33,services,single,secondary,no,-198.0,yes,no,cellular,15,may,256.0,1,359.0,3.0,success,0
60,retired,married,secondary,no,345.0,yes,yes,cellular,8,aug,129.0,6,-1.0,0.0,unknown,0
30,management,married,tertiary,no,562.0,no,no,cellular,21,aug,137.0,4,-1.0,0.0,unknown,0
31,technician,single,tertiary,no,3729.0,yes,no,unknown,2,jun,192.0,8,-1.0,0.0,unknown,0
25,blue-collar,single,unknown,no,373.0,yes,no,unknown,27,jun,634.0,2,-1.0,0.0,unknown,0
52,admin.,married,primary,no,813.0,no,yes,cellular,5,aug,113.0,2,-1.0,0.0,unknown,0
27,blue-collar,married,secondary,no,484.0,yes,no,cellular,15,may,210.0,1,361.0,2.0,failure,0
34,services,married,secondary,no,1182.0,yes,no,unknown,28,may,124.0,1,-1.0,0.0,unknown,0
28,services,single,primary,no,198.0,no,no,cellular,4,feb,976.0,2,-1.0,0.0,unknown,1
53,retired,single,tertiary,no,888.0,yes,no,cellular,9,jul,128.0,1,-1.0,0.0,unknown,0
47,management,married,tertiary,no,2475.0,yes,no,cellular,20,nov,1476.0,4,-1.0,0.0,unknown,0
27,admin.,married,secondary,no,-97.0,yes,no,unknown,18,jun,1528.0,2,-1.0,0.0,unknown,1
38,management,married,tertiary,no,1354.0,yes,no,cellular,8,jun,127.0,3,130.0,2.0,failure,0
35,blue-collar,married,secondary,no,94.0,yes,no,cellular,20,apr,75.0,1,-1.0,0.0,unknown,0
36,management,married,tertiary,no,1604.0,yes,no,unknown,11,jun,47.0,3,-1.0,0.0,unknown,0
49,admin.,divorced,secondary,no,266.0,yes,no,unknown,29,may,162.0,2,-1.0,0.0,unknown,0
37,management,married,tertiary,no,0.0,no,no,cellular,22,jul,89.0,1,-1.0,0.0,unknown,0
29,admin.,single,secondary,no,132.0,no,no,unknown,23,may,314.0,3,-1.0,0.0,unknown,0
31,services,married,secondary,no,851.0,yes,no,cellular,21,nov,158.0,1,-1.0,0.0,unknown,0
57,services,married,secondary,no,4.0,no,no,cellular,21,jul,84.0,1,-1.0,0.0,unknown,0
43,blue-collar,married,primary,no,238.0,yes,yes,cellular,12,may,178.0,1,-1.0,0.0,unknown,0
36,management,single,tertiary,no,1129.0,yes,no,telephone,13,may,444.0,1,-1.0,0.0,unknown,0
56,self-employed,married,primary,no,-34.0,yes,yes,unknown,5,may,212.0,2,-1.0,0.0,unknown,0
48,entrepreneur,married,secondary,no,568.0,no,no,unknown,11,jun,148.0,4,-1.0,0.0,unknown,0
44,blue-collar,married,secondary,no,72.0,yes,no,unknown,29,may,456.0,1,-1.0,0.0,unknown,0
34,entrepreneur,married,tertiary,no,145.0,yes,yes,cellular,18,jul,127.0,10,-1.0,0.0,unknown,0
37,technician,married,secondary,no,720.0,yes,no,cellular,8,apr,58.0,3,-1.0,0.0,unknown,0
32,blue-collar,married,secondary,no,180.0,yes,no,cellular,14,apr,179.0,1,334.0,1.0,other,0
53,entrepreneur,married,secondary,no,0.0,no,no,cellular,29,aug,88.0,3,-1.0,0.0,unknown,0
57,blue-collar,married,secondary,no,1412.0,yes,no,cellular,9,apr,89.0,1,330.0,1.0,failure,0
27,blue-collar,married,primary,no,60.0,yes,no,unknown,3,jun,550.0,1,-1.0,0.0,unknown,0
26,management,divorced,tertiary,no,667.0,no,no,telephone,19,jun,177.0,2,-1.0,0.0,unknown,0
34,management,single,tertiary,no,-2.0,no,no,cellular,27,aug,57.0,6,-1.0,0.0,unknown,0
27,housemaid,married,primary,no,3.0,yes,yes,cellular,30,jul,64.0,4,-1.0,0.0,unknown,0
30,admin.,married,primary,no,9.0,yes,yes,cellular,16,apr,323.0,1,-1.0,0.0,unknown,0
48,self-employed,married,tertiary,no,929.0,no,no,cellular,29,jan,223.0,1,-1.0,0.0,unknown,0
31,management,single,tertiary,no,5691.0,yes,no,cellular,21,nov,37.0,2,123.0,1.0,failure,0
32,technician,married,secondary,no,1011.0,no,no,cellular,28,aug,56.0,10,-1.0,0.0,unknown,0
36,management,single,secondary,no,532.0,yes,no,cellular,6,may,50.0,1,-1.0,0.0,unknown,0
51,retired,married,primary,no,1495.0,no,no,telephone,25,jul,1946.0,4,-1.0,0.0,unknown,1
48,blue-collar,married,primary,no,1678.0,no,no,cellular,28,jan,263.0,2,-1.0,0.0,unknown,0
40,admin.,married,secondary,no,149.0,yes,no,cellular,11,jul,159.0,1,-1.0,0.0,unknown,0
41,unknown,single,tertiary,no,1567.0,no,no,cellular,1,jul,291.0,2,-1.0,0.0,unknown,0
38,blue-collar,single,secondary,no,519.0,yes,yes,unknown,18,jun,13.0,14,-1.0,0.0,unknown,0
28,technician,single,secondary,no,584.0,yes,no,cellular,13,may,354.0,1,370.0,2.0,failure,0
59,management,married,tertiary,no,1069.0,no,no,cellular,29,jul,85.0,2,-1.0,0.0,unknown,0
48,management,married,tertiary,no,571.0,yes,yes,cellular,19,nov,77.0,2,-1.0,0.0,unknown,0
46,management,married,tertiary,no,7331.0,no,no,cellular,11,sep,658.0,4,95.0,2.0,other,1
43,technician,married,secondary,no,764.0,yes,no,cellular,18,nov,164.0,5,127.0,5.0,failure,0
36,housemaid,married,secondary,no,0.0,no,yes,telephone,15,jul,571.0,3,-1.0,0.0,unknown,0
39,admin.,married,secondary,no,1388.0,yes,no,cellular,15,jul,150.0,5,-1.0,0.0,unknown,0
38,admin.,single,secondary,no,-23.0,no,no,cellular,20,nov,48.0,2,-1.0,0.0,unknown,0
36,management,married,tertiary,no,0.0,yes,no,cellular,18,nov,103.0,1,175.0,2.0,failure,0
43,housemaid,married,primary,no,18.0,yes,yes,unknown,15,may,192.0,3,-1.0,0.0,unknown,0
33,student,single,unknown,no,5969.0,no,no,cellular,30,apr,110.0,1,83.0,7.0,failure,0
35,admin.,single,secondary,no,10.0,no,yes,cellular,12,may,357.0,1,175.0,4.0,failure,0
32,services,married,secondary,no,21.0,no,no,unknown,6,jun,144.0,15,-1.0,0.0,unknown,0
31,blue-collar,married,secondary,no,1243.0,yes,no,unknown,21,may,32.0,1,-1.0,0.0,unknown,0
32,blue-collar,married,secondary,no,5164.0,no,no,cellular,21,nov,253.0,1,-1.0,0.0,unknown,0
38,technician,single,secondary,no,31.0,yes,no,cellular,11,jul,891.0,2,-1.0,0.0,unknown,0
41,blue-collar,divorced,primary,no,320.0,yes,no,cellular,2,feb,844.0,2,252.0,1.0,failure,0
53,technician,married,secondary,no,1319.0,no,no,unknown,19,jun,1318.0,3,-1.0,0.0,unknown,1
51,entrepreneur,married,tertiary,no,6659.0,yes,yes,cellular,20,nov,191.0,2,189.0,1.0,failure,0
29,entrepreneur,married,tertiary,no,3037.0,yes,no,unknown,27,may,34.0,3,-1.0,0.0,unknown,0
36,management,married,unknown,no,-35.0,yes,yes,unknown,21,may,17.0,2,-1.0,0.0,unknown,0
40,services,married,secondary,no,574.0,yes,no,unknown,15,may,68.0,3,-1.0,0.0,unknown,0
33,housemaid,married,primary,no,1.0,yes,no,cellular,8,jul,135.0,1,-1.0,0.0,unknown,0
32,blue-collar,single,secondary,no,-83.0,yes,no,unknown,9,may,116.0,3,-1.0,0.0,unknown,0
38,services,married,primary,yes,1.0,yes,no,cellular,17,jul,169.0,7,-1.0,0.0,unknown,0
34,housemaid,married,tertiary,no,4958.0,yes,no,cellular,20,apr,11.0,5,152.0,2.0,failure,0
53,housemaid,married,primary,no,2581.0,no,no,cellular,15,apr,99.0,1,-1.0,0.0,unknown,0
25,management,single,tertiary,no,1317.0,no,no,cellular,26,may,176.0,1,-1.0,0.0,unknown,1
39,entrepreneur,married,tertiary,no,0.0,yes,no,cellular,14,jul,111.0,2,-1.0,0.0,unknown,0
47,management,married,tertiary,no,1147.0,no,no,cellular,2,jun,654.0,1,95.0,1.0,failure,1
24,services,single,secondary,no,-248.0,yes,no,unknown,16,may,187.0,1,-1.0,0.0,unknown,0
57,technician,divorced,secondary,no,910.0,yes,no,unknown,3,jun,183.0,2,-1.0,0.0,unknown,0
33,blue-collar,single,secondary,no,-14.0,yes,no,cellular,14,may,223.0,2,-1.0,0.0,unknown,0
34,blue-collar,married,primary,no,3986.0,yes,no,cellular,17,apr,345.0,2,-1.0,0.0,unknown,0
39,blue-collar,single,primary,no,561.0,yes,no,cellular,17,apr,88.0,1,-1.0,0.0,unknown,0
46,entrepreneur,married,secondary,no,131.0,yes,no,cellular,20,apr,69.0,2,-1.0,0.0,unknown,0
32,blue-collar,single,secondary,no,2597.0,yes,no,cellular,15,may,233.0,1,368.0,1.0,failure,0
53,technician,married,tertiary,no,2557.0,no,no,cellular,29,jul,95.0,4,182.0,7.0,success,0
42,technician,divorced,secondary,no,2861.0,no,no,cellular,22,aug,30.0,5,-1.0,0.0,unknown,0
28,self-employed,single,secondary,no,68.0,no,no,cellular,30,apr,157.0,1,-1.0,0.0,unknown,0
53,management,married,tertiary,no,0.0,yes,no,cellular,9,jul,296.0,1,-1.0,0.0,unknown,0
30,technician,single,tertiary,no,1323.0,yes,no,cellular,15,may,223.0,1,-1.0,0.0,unknown,0
30,management,married,tertiary,no,527.0,yes,yes,unknown,21,may,265.0,1,-1.0,0.0,unknown,0
43,admin.,married,unknown,no,350.0,no,no,unknown,6,may,437.0,1,-1.0,0.0,unknown,0
57,admin.,married,secondary,no,407.0,yes,yes,cellular,15,may,166.0,3,-1.0,0.0,unknown,0
37,blue-collar,married,secondary,no,489.0,yes,no,unknown,2,jun,24.0,1,-1.0,0.0,unknown,0
60,management,married,tertiary,yes,-108.0,no,yes,cellular,7,jul,79.0,2,-1.0,0.0,unknown,0
35,admin.,single,tertiary,no,5007.0,yes,no,cellular,11,nov,133.0,1,90.0,3.0,failure,0
39,management,married,tertiary,no,0.0,yes,yes,cellular,17,jul,301.0,1,-1.0,0.0,unknown,0
42,management,married,secondary,no,-32.0,yes,no,unknown,13,may,77.0,1,-1.0,0.0,unknown,0
32,admin.,single,secondary,no,146.0,no,no,unknown,27,may,111.0,10,-1.0,0.0,unknown,0
54,management,divorced,tertiary,no,496.0,no,no,cellular,13,jan,452.0,3,-1.0,0.0,unknown,1
30,technician,single,secondary,no,102.0,yes,no,unknown,7,may,614.0,2,-1.0,0.0,unknown,0
35,management,married,tertiary,no,2801.0,yes,no,cellular,19,nov,70.0,2,111.0,2.0,failure,0
36,technician,married,primary,no,3350.0,yes,no,cellular,16,apr,86.0,1,269.0,3.0,other,0
57,management,married,tertiary,no,334.0,yes,no,cellular,15,may,169.0,2,365.0,2.0,failure,0
31,blue-collar,married,primary,no,68.0,yes,no,unknown,8,may,226.0,1,-1.0,0.0,unknown,0
35,self-employed,single,tertiary,no,0.0,yes,yes,cellular,18,may,185.0,1,-1.0,0.0,unknown,0
30,management,single,tertiary,no,13.0,no,no,cellular,15,jul,21.0,3,-1.0,0.0,unknown,0
50,admin.,single,secondary,no,3702.0,no,no,cellular,16,oct,109.0,5,-1.0,0.0,unknown,0
32,admin.,single,secondary,no,1411.0,no,no,cellular,2,jul,124.0,1,-1.0,0.0,unknown,0
49,technician,divorced,secondary,no,972.0,no,no,cellular,25,may,613.0,2,-1.0,0.0,unknown,0
47,blue-collar,married,secondary,no,292.0,no,no,cellular,10,feb,277.0,1,-1.0,0.0,unknown,1
59,blue-collar,married,secondary,no,13718.0,no,no,telephone,7,jul,107.0,6,-1.0,0.0,unknown,0
36,management,married,tertiary,no,1100.0,yes,no,cellular,18,nov,93.0,1,-1.0,0.0,unknown,0
48,blue-collar,single,secondary,no,8982.0,yes,no,unknown,14,may,628.0,1,-1.0,0.0,unknown,0
30,admin.,married,secondary,no,457.0,yes,no,unknown,3,jun,384.0,5,-1.0,0.0,unknown,0
28,student,married,secondary,no,704.0,yes,yes,cellular,14,may,171.0,3,-1.0,0.0,unknown,0
57,blue-collar,married,secondary,no,1316.0,no,no,cellular,28,jan,221.0,2,182.0,5.0,failure,0
38,management,single,tertiary,no,-974.0,yes,no,unknown,30,may,120.0,3,-1.0,0.0,unknown,0
37,management,single,secondary,no,792.0,yes,no,unknown,16,may,1187.0,4,-1.0,0.0,unknown,1
59,retired,divorced,secondary,no,514.0,no,no,cellular,4,may,673.0,6,90.0,1.0,success,1
60,technician,married,unknown,no,132.0,yes,no,unknown,20,may,21.0,11,-1.0,0.0,unknown,0
47,admin.,single,secondary,no,3957.0,yes,no,telephone,11,may,58.0,3,334.0,3.0,other,0
55,blue-collar,married,secondary,no,840.0,yes,no,unknown,6,may,310.0,2,-1.0,0.0,unknown,0
44,admin.,divorced,secondary,no,776.0,yes,no,unknown,3,jun,150.0,1,-1.0,0.0,unknown,0
37,services,single,secondary,no,50.0,no,no,cellular,19,nov,244.0,1,154.0,8.0,other,0
39,management,single,tertiary,no,968.0,yes,no,cellular,7,may,59.0,1,258.0,6.0,failure,0
30,technician,single,secondary,no,58.0,yes,no,cellular,8,aug,116.0,2,-1.0,0.0,unknown,0
37,entrepreneur,single,secondary,no,654.0,no,no,unknown,19,may,594.0,2,-1.0,0.0,unknown,0
44,blue-collar,married,primary,no,75.0,no,no,unknown,16,may,107.0,3,-1.0,0.0,unknown,0
40,technician,married,secondary,no,697.0,no,no,cellular,24,jun,220.0,2,219.0,2.0,other,0
32,blue-collar,divorced,secondary,no,0.0,no,no,telephone,9,jul,49.0,1,-1.0,0.0,unknown,0
34,admin.,single,secondary,no,598.0,yes,no,cellular,17,apr,365.0,1,324.0,1.0,failure,0
39,management,married,tertiary,no,1795.0,no,no,cellular,8,aug,922.0,7,-1.0,0.0,unknown,1
44,blue-collar,married,primary,no,0.0,yes,no,unknown,14,may,220.0,7,-1.0,0.0,unknown,0
34,management,single,tertiary,no,72.0,yes,no,unknown,26,may,118.0,2,-1.0,0.0,unknown,0
26,entrepreneur,single,secondary,no,87.0,yes,no,cellular,24,jul,225.0,1,-1.0,0.0,unknown,0
48,management,divorced,secondary,no,769.0,no,yes,cellular,28,jan,58.0,2,184.0,15.0,other,0
59,housemaid,married,primary,no,1071.0,no,no,unknown,19,jun,140.0,1,-1.0,0.0,unknown,0
61,housemaid,married,primary,no,182.0,no,no,cellular,9,nov,335.0,1,92.0,13.0,failure,0
43,self-employed,married,secondary,no,487.0,yes,no,telephone,18,may,54.0,2,279.0,4.0,failure,0
45,blue-collar,married,primary,no,0.0,yes,no,telephone,24,jul,32.0,1,-1.0,0.0,unknown,0
25,entrepreneur,married,tertiary,no,37.0,yes,yes,unknown,8,may,453.0,2,-1.0,0.0,unknown,0
31,blue-collar,divorced,secondary,no,916.0,yes,yes,cellular,11,jul,172.0,2,-1.0,0.0,unknown,0
36,blue-collar,divorced,secondary,no,719.0,yes,no,unknown,13,may,1052.0,1,-1.0,0.0,unknown,0
27,management,single,tertiary,no,831.0,no,no,cellular,30,mar,1081.0,2,-1.0,0.0,unknown,1
29,student,single,secondary,no,872.0,yes,no,unknown,7,may,230.0,1,-1.0,0.0,unknown,0
46,entrepreneur,married,secondary,no,212.0,yes,no,cellular,5,may,332.0,1,-1.0,0.0,unknown,0
24,management,single,secondary,no,653.0,yes,no,unknown,27,jun,247.0,3,-1.0,0.0,unknown,0
56,management,married,primary,no,199.0,yes,yes,cellular,4,feb,331.0,2,209.0,1.0,failure,0
28,technician,single,secondary,no,527.0,yes,no,cellular,29,jan,161.0,2,265.0,1.0,failure,0
37,entrepreneur,single,tertiary,no,-274.0,yes,yes,unknown,27,may,237.0,2,-1.0,0.0,unknown,0
32,management,married,tertiary,no,0.0,no,no,cellular,29,aug,183.0,2,-1.0,0.0,unknown,0
30,student,single,tertiary,no,3300.0,no,no,cellular,21,nov,1571.0,1,-1.0,0.0,unknown,1
35,unemployed,single,tertiary,no,2340.0,no,no,cellular,31,jul,420.0,9,-1.0,0.0,unknown,0
45,technician,married,secondary,no,144.0,no,no,cellular,13,aug,299.0,4,-1.0,0.0,unknown,0
31,management,divorced,tertiary,no,1145.0,yes,no,unknown,26,may,1272.0,4,-1.0,0.0,unknown,1
36,admin.,married,secondary,no,998.0,yes,no,unknown,14,may,1044.0,2,-1.0,0.0,unknown,0
27,services,married,primary,no,-90.0,no,yes,cellular,8,jul,175.0,1,-1.0,0.0,unknown,0
